m49,Country,RecID,ID,gadm36_2,Region,value,item,year,itemDes
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,4.9,VillDispConsAgr,2016,% Villages disposant d'unité de conservation et stockage de produits agricoles
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,0,VillDispConsBois,2016,% Villages disposant d'unité de conservation et stockage du bois
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,0,VillDispConsElev,2016,% Villages disposant d'unité de conservation et stockage  de produits d'élevage
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,1,VillDispConsHal,2016,% Villages disposant d'unité de conservation et stockage  de produits halieutiques
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,288,VillDispTot,2016,Ensemble des villages ruraux
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,288,VillEauTot,2016,Approvisionnement en eau - Ensemble des villages ruraux
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,288,VillEns,2016,Ensemble des villages ruraux
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,288,VillEnsemble,2016,Ensemble des villages ruraux
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,28,VillForetClass,2016,Villages ruraux disposant de forêts classées
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,151,VillForetSacr,2016,Villages ruraux disposant de forêts sacrées
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,136,VillFriche,2016,Villages ruraux disposant de terres en friche (Jachère)
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,0.3,VillGroup,2016,% Regroupement de villages
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,161,VillHydro,2016,"Approvisionnement en eau - Hydraulique villageoise (pompe villageoise, fontaine)"
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,76,VillHydroPro,2016,Approvisionnement en eau - Hydraulique villageoise améliorée (HVA)
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,3.8,VillM1KM,2016,% Village situé à moins de 1km du chef-lieu
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,78.8,VillNonBit,2016,Village principale voie d'accès - Route non bitumée ou piste
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,1,VillParc,2016,Villages ruraux disposant de parcs nationaux
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,12,VillPatur,2016,Villages ruraux disposant de terres réservées aux pâturages
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,93,VillPuit,2016,Approvisionnement en eau - Puits
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,188,VillRiv,2016,Approvisionnement en eau - Rivières ou marigot ou fleuve ou lac ou marre
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,94.4,VillSansCons,2016,% Villages ne disposant d'aucune unité de conservation de produits agricoles
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,10.4,VillSent,2016,Village principale voie d'accès - Sentier
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,82.3,VillSeul,2016,% Village à un seul tenant
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,13,VillSodeci,2016,Approvisionnement en eau - Eau de SODECI
384,Côte d'Ivoire,2,CI04,CIV.12.1_1,Bafing                                             ,288,VillTot,2016,Village principale voie d'accès - Ensemble des villages ruraux
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,40.8,AgeMoy,2016,Age moyen 
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,7832,AgriVegPure,2016,Agriculture végétale au sens strict
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,496,EffParAutr,2016,Titre d'occupation de la parcelle - Autres
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,65066,EffParCout,2016,Titre d'occupation de la parcelle - Coutumier
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,10794,EffParDefi,2016,Titre d'occupation de la parcelle - Concession définitive
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,802,EffParFonc,2016,Titre d'occupation de la parcelle - Titre foncier
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,2944,EffParIrr,2016,Parcelles irriguées
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,980,EffParLoc,2016,Titre d'occupation de la parcelle - Contrat de location
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,87229,EffParNonIrr,2016,Parcelles non irriguées
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,9426,EffParProv,2016,Titre d'occupation de la parcelle - Concession provisoire
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,2518,EffParSans,2016,Titre d'occupation de la parcelle - Sans autorisation
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,90173,EffParTot,2016,Titre d'occupation de la parcelle - Total
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,91,EffParcCertif,2016,Titre d'occupation de la parcelle - Certificat foncier
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,1956,ElevPure,2016,Elevage au sens strict
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,852,ExpAlloc,2016,Exploitant Allochtone
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,1879,ExpAllog,2016,Exploitant Allogène
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,14904,ExpAnac,2016,Parcelles destinées à l'exportation d'anacarde
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,0,ExpAqua,2016,Répartition des aquaculteurs - Elevage d'autres animaux aquatiques
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,33257,ExpAutTot,2016,Exploitant autochtone
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,4956,ExpBovin,2016,Elevage de bovins
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,0,ExpCacao,2016,Parcelles destinées à l'exportation de cacao 
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,0,ExpCafe,2016,Parcelles destinées à l'exportation de café
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,1,ExpCanne,2016,Parcelles destinées à l'exportation de canne à sucre
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,4977,ExpCaprin,2016,Elevage de caprins
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,303,ExpCelFem,2016,Exploitant célibataire - Femme
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,2431,ExpCelMal,2016,Exploitant célibataire - Homme
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,2734,ExpCelTot,2016,Exploitant celibataire 
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,0,ExpCrus,2016,Répartition des aquaculteurs - Elevage de crustacés
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,25222,ExpExport,2016,Effectif des exploitants de cultures d'exportations ou industrielles
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,10893,ExpFemTot,2016,Exploitant - Femme 
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,0,ExpHevea,2016,Parcelles destinées à l'exportation d'hevea
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,25384,ExpMalTot,2016,Exploitant - Homme 
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,9526,ExpMarFem,2016,Exploitant marié - Femme
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,22704,ExpMarMal,2016,Exploitant marié - Homme
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,32230,ExpMarTot,2016,Exploitant marié 
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,0,ExpMoll,2016,Répartition des aquaculteurs - Elevage de mollusques
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,289,ExpNat,2016,Exploitant Naturalisé
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,5495,ExpOvin,2016,Elevage d'ovins
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,0,ExpPalm,2016,Parcelles destinées à l'exportation de palmier à huile
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,581,ExpPeche,2016,Répartition des exploitants pratiquant la pêche
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,3,ExpPisc,2016,Répartition des aquaculteurs - Pisciculture
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,0,ExpPlAqua,2016,Répartition des aquaculteurs - Culture de plantes aquatiques
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,1671,ExpPorc,2016,Elevage de porcs traditionnels
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,20,ExpPorcMod,2016,Elevage de porcs modernes
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,89,ExpPouChaire,2016,Elevage de poulets de chaire
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,60,ExpPouPond,2016,Elevage de poulets pondeuses
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,10328,ExpPouTrad,2016,Elevage de poulets traditionnels
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,36277,ExpTot,2016,Exploitant - Total
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,27179,ExpVivrier,2016,Effectif des exploitants de cultures vivrières
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,38.3,FemAgeMoy,2016,Age moyen - Femme
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,41.8,MasAgeMoy,2016,Age moyen - Homme
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,20526,MenAgr,2016,Ménages ayant une activité en agriculture végétale
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,13459,MenAgrRur,2016,Nombre de Ménages agricoles - Rural
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,22534,MenAgrTot,2016,Nombre de Ménages agricoles - Total
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,9075,MenAgrUrb,2016,Nombre de Ménages agricoles - Urban
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,3,MenAqu,2016,Ménages ayant une activité en aquaculture
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,14496,MenEle,2016,Ménages ayant une activité en élevage
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,544,MenPec,2016,Ménages ayant une activité dans la pêche
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,11,MenSyl,2016,Ménages ayant une activité en sylviculture
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,1.6,MoyExpMen,2016,Nombre moyen d'exploitants par ménage agricole
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,1.8,MoyParcFem,2016,Nombre moyen de parcelle par ménage agricole - Femme
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,2.8,MoyParcMal,2016,Nombre moyen de parcelle par ménage agricole - Homme
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,2,MoyParcMen,2016,Nombre moyen de parcelle par ménage agricole
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,2.5,MoyParcl,2016,Nombre moyen de parcelle par ménage agricole - Total
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,347,PechArtAuc,2016,Pêcheurs par type d'embarcation  - Aucune embarcation
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,6,PechArtMot,2016,Pêcheurs par type d'embarcation  -  Pirogue motorisée
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,228,PechArtNon,2016,Pêcheurs par type d'embarcation  -  Pirogue non motorisée
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,581,PechTot,2016,Pêcheurs par type d'embarcation  -  Total
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,11,TaiMenRur,2016,Taille moyenne des ménages agricoles - Rural
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,10.8,TaiMenTot,2016,Taille moyenne des ménages agricoles - Total
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,10.7,TaiMenUrb,2016,Taille moyenne des ménages agricoles - Urbain
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,4.7,TxAlpFem,2016,Taux alphabétisation - Femme
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,15.8,TxAlpMal,2016,Taux alphabétisation - Homme
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,12.5,TxAlpTot,2016,Taux Alphabétisation 
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,52,Vill10_30KM,2016,% Village situé 10-30km 
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,6.3,Vill1_5KM,2016,% Village situé 1-5km 
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,17.3,Vill30KM,2016,% Village situé 30km et plus
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,13.4,Vill5_10KM,2016,% Village situé 5-10km 
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,0,VillAutre,2016,Village principale voie d'accès - Autres voies accès principal (par navigation et par voie ferrée)
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,21,VillBarr,2016,Approvisionnement en eau - Retenue d'eau et barrage
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,17.3,VillBit,2016,Village principale voie d'accès - Route bitumée
384,Côte d'Ivoire,3,CI05,CIV.10.1_1,Bagoue                                             ,41,VillBoisComm,2016,Villages ruraux disposant de bois communautaires
