GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
8394085,PIERROT BROSSE A DENT PIWY 2/6 ANS,3,0,785,
8394429,PIERROT PATE DENTIF ALOE T/75ML,3,2,"1,650",
694557,RAFRAICHISSEURS D'HALEINE  SPRAY,5,0,"4,000",
9000220,SENSODYNE BAIN BOUCHE F/500ML,8,1,"3,380",
9696925,SENSODYNE DENT RAPIDE T/75ML       ,2,1,"2,400",
4119169,SENSODYNE MULTI PROTEC DENT T/75ML,8,2,"2,290",
9000154,SENSODYNE R&P BLANCHEUR 75ML,21,2,"2,690",
8163664,SENSODYNE REPAR PROTEG T75ML,12,2,"2,710",
6302639,SENSODYNE SOIN BLANCHEUR 75ML       ,5,0,"1,820",
8348903,SENSODYNE SOIN COMPLET 75ML      ,67,2,"1,680",
6301544,SENSODYNE SOIN NETTOY 24H 75ML,1,0,"4,620",
,,Nombre d'articles :,44,,
Code Géo :,MEDICAMENTS ORDINAIRES,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
1523411,ACIBAN SIROP F/200ML,8,3,"1,800",
3431278,ACTICARBINE CPR DRAG BT 42         ,3,1,"1,890",
3348838,AGYRAX 25MG,70,4,"4,620",
8130937,ALMAX 1G SP F/225ML,3,4,"2,070",
8130920,ALMAX FORTE 1.5MG G SUSP BUV SACHET B/30,160,23,"4,440",
8382716,ALOX CPR B/40                      ,1,1,"2,065",
8108174,ANTICID PLUS SP FL/200ML,7,2,"1,810",
8156776,ARTIFLEX GEL B/30,1,2,"5,520",
8335303,ASCORIL CPR B/20                   ,1,1,"2,150",
3352917,ATEPADENE 30MG GELU B/30           ,1,1,"5,250",
8175673,BABY CARE F/150ML,4,2,"2,150",
3229708,BEDELIX SACHETS B/30               ,9,2,"4,425",
8394783,BEZINC GEL B/30                    ,22,2,"3,440",
2482734,BEZINC SP FL/200ML,1,1,"3,680",
3273129,CARBOSYLANE GELULE B24  ,9,2,"3,040",
2278573,CAROFIT CPR B/30                   ,6,2,"6,770",
3022798,CHOPHYTOL GTTE FL/120ML            ,2,1,"6,760",
8161228,CITAL LIQ 1.37/5ML S BUV 100ML,1,1,"3,180",
2263956,COLINIL GTTES BUV FL/15ML          ,4,2,"2,070",
1506601,CONSTILEX 10G S.BUV SACH/15ML,2,1,"6,890",
1899531,CONSTILEX BIO SS VANI SP/200ML,4,2,"4,100",
3303876,CYCLO 3 FORT GEL B/60,5,2,"10,290",
8179412,DAFLON 1000MG CPR PELL B/30,10,2,"11,320",
3286600,DAFLON 500MG CP B/30,13,2,"5,650",
3028476,DECONTRACTYL 250MG CP B/50         ,25,5,"1,595",
3030881,DICYNONE 250MG AMP INJ B/4,14,3,"3,450",
3030906,DICYNONE 500 GEL B/20             ,38,2,"4,820",
3031159,DIFRAREL E DRAG B/24               ,3,2,"3,280",
3675193,DONORMYL CP B/10                   ,10,1,"2,590",
3675201,DONORMYL CPR EFFV B/10             ,1,2,"3,140",
2769319,DUPHALAC BUV SAC/15ML B/20,40,3,"2,920",
3523514,DUPHALAC SOL BUV FL/200ML          ,8,3,"1,820",
2298245,EUCARBON CPR B/30                  ,36,4,"3,440",
1244421,FIZACID SUSP BUV F/200ML,1,1,"2,410",
8635028,FLEX GEL B/30,5,2,"6,360",
3506869,FLUIMUCIL 200MG AD GR SOL BUV SACH B/18,1,1,"2,935",
2027084,FORLAX 10G BUV SACH B/10           ,18,3,"2,360",
3389978,FORLAX 10G BUV SACH B/20           ,4,2,"4,080",
3159333,FRUCTINES 5MG CP B/30              ,27,4,"2,730",
2475522,GAGNERVE P CP B/30,9,2,"10,750",
3228502,GAVISCON SIROP AD FL/250ML         ,5,2,"3,970",
3309525,GAVISCON SUSP SCHT B/24            ,13,1,"4,961",
8173674,GENACID SUSP BUV F/200ML,17,5,"1,380",
2019156,GESTID COMPRIMES B/20              ,78,7,"1,105",
2291898,GINKOCER 40MG CPR B/30             ,4,2,"4,200",
3304321,GINKOR FORT GELULE B/30            ,2,2,"7,575",
2033274,GLYSS ADULTE SUPPO B/10            ,6,5,"1,160",
2266825,GLYSS BB SUPPO B/10                ,25,3,950,
2282037,GYNOSPAN CPR B/30                  ,31,2,"1,490",
9990422,GYNOSPAN INJ B/6,2,2,"2,720",
8011718,GYNOSPAN SUPP B/10                 ,34,1,"2,070",
2272599,HEMONAT GELULE B/50  STERRE,1,1,"5,770",
1312791,HEMOREX KIT CREME+ CP B/30,17,2,"3,860",
8342220,HEMOREX SUPPO B/10,3,2,"2,205",
2278716,HEPAFYT GEL B/10                   ,6,2,"2,945",
2273268,HEPATIC GEL B/50                 ,45,1,"4,880",
8170546,HEPATOUL SOL BUV 125ML        ,6,1,"4,980",
9001159,HEPAZYME GELU B/30,7,1,"1,710",
3321733,KALEORID LEO LP 600MG B/30         ,5,2,"1,510",
8154582,LAXATOSE SOL BUV 66.5G FL 250ML,3,2,"3,100",
3953568,LIDENE CPR SECA 15MG BT10,3,1,"2,605",
1263541,LIVAFIX GEL B/30,1,1,"7,305",
8123386,LORATOL 10MG CPO B/10,1,1,"2,755",
2268741,LORINOL 10MG CPR B/10              ,3,1,"1,720",
3538220,MAALOX COMP B/40                   ,4,2,"2,730",
3538295,MAALOX SIROP FL/250ML              ,15,2,"2,410",
3545504,MAALOX STICK SACH CITRON B/20,106,5,"3,930",
3065299,MAXILASE SP FL/125ML               ,37,3,"2,550",
8181774,MEDICID SUSP FL200ML,2,1,"2,350",
2475913,MEGACID CP A CROQUER B/20,3,1,"1,380",
8524228,MEGACID SUSP BUV F/200ML,9,2,"1,670",
3500387,MEGAMYLASE SP FL/125ML             ,2,1,"2,600",
3325406,METEOSPASMYL CAPS B/20             ,7,2,"3,280",
3066933,METEOXANE GEL B/60                 ,23,2,"3,040",
3496875,MICROLAX GEL RECTAL AD B/4        ,1,1,"6,860",
3406518,MUCOMYST 200MG SACH B/18            ,7,2,"2,600",
3276576,NEOCODION DRAG B/20                ,1,1,"1,695",
9001805,NEUROBION DRAGEES B/20             ,9,2,"3,030",
8595659,NEUTROSEC S ORAL FL/200ML,5,1,"4,550",
8169856,NO SPA 40MG CPR B/20               ,19,2,"1,790",
4031026,NO SPA 40MG INJ 2ML B/25           ,2,1,"6,750",
2039093,NO SPA 80MG CP B/20,7,1,"3,270",
3130737,NORMACOL LAVEMENT ADULTE 130ML            ,1,1,"1,670",
1321661,NUCLEO CMP FORTE GELU B/30,59,1,"6,390",
1353201,NUGEL O SUSP F/200ML,1,1,"3,090",
1353191,NUGEL SUSP FL /200ML,1,1,"2,755",
1602831,OCUGUARD GEL B/20,14,1,"6,890",
3320521,PEPSANE GEL SACHET 10G B/30        ,2,2,"5,300",
1263531,PEPSOL GELU B/30,9,3,"4,980",
8181231,PEPTEX 250MG/250MG/50MG SUSP BUV F/200ML,11,2,"2,070",
8102616,PEPTICA GEL BUV F/200ML,5,2,"2,380",
1218121,PERISPASM 80MG CPR ORODISP B/10,5,1,"1,650",
1738021,"PHENERGAN 0,1% SP FL/150ML         ",1,1,"1,580",
2262589,PINKOO GRIPPE WATER FL/120ML       ,57,2,"2,030",
3422730,POLARAMINE 2MG COMP B/20           ,9,0,"1,375",
7273401,PRIMALAN 10MG COMP SEC B/14        ,65,2,"4,860",
7273381,PRIMALAN 5MG CP SECAB BT/14        ,59,3,"3,040",
3627308,PRIMALAN SP FL/125,6,1,"3,310",
7273451,PRIMALAN SP FL/60ML                ,127,4,"1,900",
2027150,PRINCI B FORT COMP B/30            ,20,3,"5,470",
2276930,PRONERV CPR BT/20                  ,15,3,"3,580",
8172054,QUINTANA 10MG CP B/14,14,2,"4,000",
8172060,QUINTANA 5MG CP B/14,3,2,"2,480",
2274871,RELCER CPR A CROQ B/20             ,2,1,"2,070",
2274919,RELCER SUSP FL/180ML               ,2,0,"2,070",
8595487,RENERVE P GEL B/30,14,1,"9,650",
8408628,RENERVE PLUS GEL B/30,15,2,"8,200",
3247770,RENNIE TABL B/48                   ,2,0,"2,410",
3091374,RIBATRAN COMP B/20                 ,32,3,"3,970",
1246481,ROBOCID GEL SUSP BUV FL/200ML,13,2,"1,260",
3216723,ROCGEL SUSP BUV SACH B/24          ,1,1,"3,800",
8178683,SEDORRHOIDE SUPPO BT8              ,13,2,"2,620",
2009465,SKILAX GTTE FL/15ML                ,51,4,"1,860",
2023904,SMECTA PDRE SACH B/10              ,32,3,"1,520",
3192307,SMECTA SACH B/30                   ,6,2,"4,420",
3098583,SPASFON AMP INJ 4ML B/6            ,17,0,"3,295",
3098608,SPASFON COMP B/30                  ,69,6,"2,470",
4168624,SPASFON LYOC 160MG CP SOLUBLE B/5,2,8,"2,625",
3186301,SPASFON LYOC 80MG CP SOLUBLE B/10     ,5,5,"2,625",
3098614,SPASFON SUPPO B/10                 ,384,20,"2,540",
8156629,SPASMEX CP B/10,39,10,740,
8156641,SPASMEX SUPPO B/6,39,4,"1,350",
3751126,SPASMOCALM 80MG CP ORO B/20,18,2,"2,865",
8170486,SPASMOSYL 80MG CP B/20,4,2,"2,070",
8170463,SPASMOSYL S.INJ B/6,57,5,"2,360",
8170492,SPASMOSYL SUPPO B/10,7,3,"2,000",
8161317,SPASMOTROY 40MG CP B/20,1,1,"1,530",
3301676,SUPRALOX SUSP BUV F/250ML          ,1,0,"3,570",
3299040,TANAKAN B/30 COMP                  ,15,2,"6,080",
3163240,TANAKAN GTTE BUV FL/30ML           ,5,2,"6,080",
3560022,TANGANIL 500MG CPR B/30            ,61,3,"4,230",
3349677,TIORFAN 100MG GELU B/20,1,1,"4,550",
3521113,TIORFAN 10MG PDRE NN SACH B/16     ,1,1,"4,550",
3521142,TIORFAN 30MG ENF SACH B/30         ,1,0,"4,550",
8164468,ULTRA LEVURE 250 SACH B/10         ,2,1,"4,050",
3572458,VASTAREL 35MG CPR B/60            ,1,1,"8,860",
8152790,VISCID GEL SUSP BUV F/200ML,56,2,"2,650",
1312321,VISCID SUSP BUV SACHET  B/20,73,9,"3,660",
8171592,VITAVISION CP B/30,2,1,"7,545",
8103283,ZINC 15MG CPR B/30,3,1,"2,765",
1667511,ZINCO-20 SUSP BUV F/100ML,10,3,"3,890",
,,Nombre d'articles :,141,,
Code Géo :,MEDICAMENTS ORL,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
3516715,ACTISOUFRE SOL PULV F/100ML,1,1,"4,960",
2264134,ANGINOVAG AERO/10ML                ,53,4,"2,800",
3005328,ANTIBIO SYNALAR GTTE AUR /10ML     ,12,3,"2,000",
3019225,AURICULARUM PDR+SOLV AURI  B/1,4,1,"5,170",
3152874,BETADINE GARGAR FL/125ML VERT      ,1,2,"1,650",
1300761,BICARBONATE DE SODIUM GILBERT B/250G,6,3,"1,620",
8245617,BICARBONATE DE SODIUM PLD B/250G,76,5,"1,050",
1711621,BUCCO PLUS BAIN DE BOUCHE FL/200ML,4,2,"2,830",
8378790,CANDID COLLUTOIRE FL 15ML          ,16,3,"2,090",
3020049,CERULYSE GTTE AURI FL/10ML         ,13,2,"2,070",
2030181,CETRAXAL OTICO GTTE AUR FL/10ML    ,2,1,"4,850",
2293963,"CETRAXAL+3MG/0,25MG GTTE AURIC 10ML",2,2,"5,530",
2277473,C-PLUS COLLU BAIN BCHE F/120ML     ,1,1,"2,350",
3473265,DACRYOSERUM COLLYRE UNID 5ML BT/20 ,23,2,"3,580",
3512143,ELUDRIL PRO SOL + GOB FL/500ML,3,3,"6,750",
3482382,ELUDRILPRO BAIN BCHE F/200ML,38,3,"3,470",
3355873,FLIXONASE 120 DOSES SUSP NAS       ,26,2,"5,790",
3277972,HEXASPRAY COLLUT F/30G             ,5,1,"3,120",
8173444,HEXIDINE BAIN BOUCHE 160ML,29,3,"1,630",
3132765,HUMEX COLLUT PRESS FL/35ML         ,54,0,"2,525",
3284771,ISOFRA GTTES NASALES FL/15ML       ,3,2,"1,700",
1241981,MARIMER BABY NEZ BOUCHE SPRAY 100ML,1,1,"4,320",
8108458,MARIMER HYPERT SPRAY NASAL F/100ML,2,2,"4,130",
1264251,MICAZOLE GEL ORAL T/20G,14,5,"1,450",
1395381 ,MOMEX NASAL SPR 50MCG PULV/140,2,3,"8,640",
8182213,NARISOL AD SPR NAS FL/10ML,2,2,"1,500",
8177324,NASO GH 0.05 GTTE F/10ML,18,0,940,
8177330,NASO GH GTTE 0.1% F/10ML,27,5,"1,350",
3486687,NASONEX 50UG PULV NAS F/40DOSE     ,1,2,"6,750",
1489281,"NEOTISON 12,5MCG SPR NAS 120D",2,1,"3,890",
3398635,"OFLOCET SOL AURIC 20UNIDX0,5ML     ",14,0,"5,950",
2105453,OLIOSEPTIL SPRAY NASAL,3,2,"7,730",
1478431,OTICAL SOL AURIC F/15ML,14,5,"1,685",
1635981,OTIPAX SOL AURIC GTTE F/15ML       ,69,4,"2,120",
3280520,OTOFA SOL AURIC FL/10ML            ,7,2,"3,130",
1301511,OTOREX ED GOUTTE AURIC F/10ML,42,3,"1,380",
3182800,"OTRIVINE 0,05% ENF GTTE /10ML      ",34,0,"1,735",
2267492,"OTRIVINE 0,1% AD GTTE F/10ML ",54,5,"1,920",
3192253,PANOTILE GTTE AURIC FL/8ML         ,8,2,"1,790",
1815711,PHYSIODOSE SERUM PHY 40X5ML,2,0,"3,810",
1692371,PHYSIODOSE SERUM PHYSIO B/15       ,90,4,"1,800",
1336481,PHYSIODOSE SERUM PHYSIO B/30       ,16,2,"3,080",
3153342,POLYDEXA GTTE AURIC FL/10ML        ,39,4,"2,095",
707937,RAPIDEX 0.05% SPRAY ENF F/10ML,11,0,"1,170",
707920,RAPIDEX 0.10% SPRAY ADU F/10ML,16,2,"1,170",
2273618,RESPIBIEN GTTE NASALE F/15ML       ,114,2,"1,835",
3515822,RHINOCORT 64MCG GTTE NAS 120 DOSES ,6,2,"8,430",
3263711,RHINOFLUIMUCIL GTTE NAS F/10ML     ,4,1,"2,300",
8488314,RINASAN AD 0.1% F/10ML,56,0,"1,060",
8488283,RINASAN ENF 0.05% F/10ML,16,0,"1,060",
8342361,"SEPTYL 0,1%BAIN BCHE F/200ML       ",3,2,"1,890",
8103550,SOLUTAN C SOL BB F/125ML,29,3,"1,320",
9999701,STERIMAR BEBE NEZ BOUCHE HYPER SPRAY F/50ML,1,4,"4,325",
4647626,STERIMAR BEBE SOL NAS F/50ML       ,44,1,"3,815",
8329610,STERIMAR HYPERTON NN/ENF SOL F/50ML,1,0,"4,550",
6407062,STERIMAR NEZ BOUCHE AD SOL F/50ML,4,2,"4,340",
3565820,SYMBICORT TURBUHALER 100 120D,1,1,"13,805",
8175526,TESS 0.1% PATE BUCCALE T/5G,3,2,"2,750",
1456331,XYLOMEX 0.1*GTTES NASAL 10ML,3,0,"1,380",
,,Nombre d'articles :,59,,
Code Géo :,PETITS MATERIELS,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8161874,ALCOOL 60* F/125ML,3,0,780,
1300121,ALCOOL 60* F/250ML,3,1,"1,440",
1489641,ALCOOL 60°COPACI SPRAY F/250ML,13,5,"1,430",
1489611,ALCOOL 60°SPRAY F/125ML,45,4,800,
8161873,ALCOOL 70* COPACI SPRAY/250ML,1,4,"1,435",
1489612,ALCOOL 70*COPACI SPRAY/125ML,28,3,995,
1300111,ALCOOL 90°COPACI F/125ML,1,2,900,
1300141,ALCOOL 90°COPACI F/1L,11,1,"4,400",
1300131,ALCOOL 90°COPACI F/250ML,6,4,"1,635",
1489632,ALCOOL 90°COPACI FL/125ML,17,5,875,
1489631,ALCOOL 90°COPACI SPRAY F/125ML,35,0,880,
1489651,ALCOOL 90°COPACI SPRAY F/250ML,14,2,"1,635",
3403761,AXADEX-GLUCOSE 5% IV INJ FL/500ML,165,1,950,
3389361,"AXALINE-NS SODIUM 9,% IV SOL INJ FL/500ML",137,59,945,
1761821,AXARING-RINGER  IV SOL INJ FL/500ML,341,83,950,
1273081,BANDE CREPE COTON PHD 10CMX4M,1,1,780,
1273091,BANDE CREPE COTON PHD 15CMX4M,1,0,"1,120",
2265470,BANDE CREPE LABELL CELLO 4MX10     ,77,4,910,
8204736,BANDE CREPE LABELL CELLO 4MX7CM    ,94,8,670,
8204759,BANDE CREPE LABELL CELLO 4X15CM    ,63,5,"1,330",
8204720,BANDE CREPE LABELL CELLO 4X5CM     ,32,4,490,
8204802,BANDE CREPE LABELL ETUI 4MX7,8,12,630,
8204819,BANDE CREPE LABELL.ETUI 4M.10,20,7,865,
8109512,BANDE VELPEAU CREPE 4MX7CM,6,2,"1,140",
6604756,BIPLATRIX BANDE 2MX10CM            ,2,0,"1,050",
5654,CACHE NEZ BLEU B/50,8,8,"5,000",
5654D,CACHE NEZ BLEU B/50  (DETAIL),194,13,100,
9611432,CANNE AD FRELLY 130 BLEU PAIR ,3,0,"14,070",
9611449,CANNE AD FRELLY 130 GRISE PAIR,1,1,"14,560",
8104041,CATHETER G18 PEN VERT,2,2,570,
8102875,CATHETER G20 PEN ROSE,70,11,480,
8102881,CATHETER G22 PEN BLEU,64,7,480,
8102869,CATHETER G24 PEN JAUNE,37,12,565,
4319371,CEINT LOMB FORTE NOIR H21CM TA SALVA    ,2,0,"55,000",
9706919,CEINT LOMB PROGRESS H26 XXL NOIR SALVA,1,1,"49,180",
1558581,CEINT LOMB SALVA FORTE+H26 TA,1,1,"41,945",
9991666,CHLORURE DE SOD CIPHARM 0.9% SOL INJ PERF 500ML,39,0,965,
8255768,COLLEC URINE LABELL 2L SACH/1,8,0,715,
2276396,COLLECTEUR D'URINE CPF B/1,19,4,570,
8211950,COMPRESS PURIF LABELL 20X20 P/10   ,26,10,385,
8211966,COMPRESS PURIF LABELL 30X30 P/10  ,9,2,705,
8211972,COMPRESS PURIF LABELL 40X40 P/10   ,311,17,900,
8212032,COMPRESS PURIF LABELL 40X40 P/100  ,3,2,"6,920",
8211989,COMPRESS STER LABELL 20X20 P/10    ,4,0,610,
8211995,COMPRESS STER LABELL 30X30 P/10    ,4,3,865,
8212003,COMPRESS STER LABELL 40X40 P/10    ,65,4,"1,290",
4174360,COMPRESSE PUR GENMED 40*40 PQ 100,2,0,"6,205",
8212581,COTON HYDRO LABELL 200G          ,21,2,"2,140",
8252793,COTON HYDRO LABELL 25G,72,6,500,
1598981,COTON HYDROPHILE ASF P/500G,1,0,"5,290",
4486850,CUTICELL CLASSIC 10X10CM B/10      ,4,2,"3,570",
8214806,EPICRANIEN 5/10 ORANGE             ,33,5,160,
2252792,EPICRANIEN 7/10 NOIR               ,15,5,130,
8214835,EPICRANIEN 8/10 VERT               ,34,12,135,
8197054D,FIL NYLON 3/0 B/12  (DETAIL),5,9,"1,000",
2026042,GANT DE REVISION STERILE T/M ,1,10,"4,000",
0489051,GANT EXAM MAXPRO LATEX MED B/100,26,2,"4,000",
489051D,GANT EXAM MAXPRO LATEX MED B/100  (DETAIL),"1,008",85,100,
8835833,GANT EXAMEN LATEX D.VIDE TL B/100,13,0,"4,375",
8835833D,GANT EXAMEN LATEX D.VIDE TL B/100  (DETAIL),117,0,100,
2271476,GELOFUSINE 4% 500ML                ,20,4,"4,200",
8098346,GENPAR INJ IV 1000MG FL/100ML,8,2,"1,380",
8720745,GLUCOSE 5% 5D ACULIFE SOL INJ IV FL500ML,26,48,"1,380",
3831925,GLUCOSE 5% FRES KABI PERF 250ML,11,7,760,
3636821,GLUCOSE AUXILLO 10% IV SOL PERF FL/500ML,6,19,855,
7729193,HYPAFIX 10CMX2M MULTI-EXTENSIB     ,3,1,"1,425",
8277273D,JERSEY TUBUL ECRU 5MX10CM    (DETAIL),1,1,"1,000",
2285567D,LAME BISTOURI DIDA N15 B/100        (DETAIL),5,88,100,
4382412,LEUKOPLAST 10CMX5M PERFORE            ,3,4,"4,535",
4382412D,LEUKOPLAST 10CMX5M PERFORE (DETAIL),94,0,500,
8283262,LEUKOPLAST 5MX18CM PERFORE            ,3,9,"7,335",
2254302D,LEUKOPLAST 5MX18CM PERFORE              (DETAIL),72,0,500,
5591081,LIDOCAINE 2% SOL INJ 20ML A B1,2,0,"1,155",
1646641D,NOVOFINE PLUS AIG 32G 4MM/100  (DETAIL),115,31,200,
2289625,PERFUSEUR LABELL AIG 19G B/1,106,9,370,
8171445,PERFUSEUR Y BALISA/1,15,1,525,
9996019D,SERINGUE 10CC/100 PEN  (DETAIL),851,91,150,
1445061D,SERINGUE 5CC/100 PEN  (DETAIL),"1,674",37,100,
8162529,SERINGUE 60ML 3P CATHETER BOUT CON AVEC AIGUILLE,2,2,480,
8276026D,SERINGUE INSU 1ML P/100               (DETAIL),154,0,150,
8334290,SERINGUE PENTA 2.5ML DETAIL,37,94,100,
3510948,SODIUM CHL 9% FRESENIUS 250ML,9,62,"1,185",
3604916,SODIUM CHL OPC9 500ML BBR,50,0,791,
8102941,SONDE ASPIRATION N16,2,3,"1,700",
8102958,SONDE FOLEY MIX CH10,3,2,"1,975",
8102970,SONDE FOLEY MIXTE CH14             ,1,1,"1,700",
1445111,SONDE FOLEY MIXTE CH16             ,4,1,"1,700",
1445121,SONDE FOLEY MIXTE CH18             ,19,2,"1,700",
4494965,SONDE FOLEY MIXTE CH8,2,1,"1,700",
1445181,SONDE GASTRIQ CH18,3,0,940,
1614231,SONDE GASTRIQUE CH14,3,3,940,
1445171,SONDE GASTRIQUE CH16,7,4,800,
1614201,SONDE GASTRIQUE CH6,1,1,940,
1614211,SONDE GASTRIQUE CH8,1,5,940,
8291161,SPARADRAP LABELL PER 5MX10CM,2,2,"3,625",
8291178,SPARADRAP LABELL PERF 5MX18CM,2,0,"6,115",
1273251,SPARADRAP PERF PHD 18CMX5M,1,0,"4,680",
1273251D,SPARADRAP PERF PHD 18CMX5M  (DETAIL),65,21,500,
4704844,"TENSOPLAST 2,5MX8CM             ",10,1,"3,500",
4704850,TENSOPLAST 2.5MX10CM               ,5,1,"4,470",
4704821,TENSOPLAST 2.5MX3CM                ,8,0,"1,820",
4704838,TENSOPLAST 2.5MX6CM                ,22,2,"2,850",
6264817,THERMOMETRE ELECT CPF B/1         ,5,5,"3,080",
2286437,THERMOMETRE MED MERCU UNITE        ,17,5,"1,475",
4563042,THUASNE CEINT LOMBACROSS ACT 21CM N T3,1,0,"39,740",
8040252,TRANSFUSEUR STERILE S/1            ,2,3,565,
2285892,VICRYL BOBINE 2/0 JV1206,1,2,"6,960",
8123475,VICRYL PLUS 2/0 DEC3/8 VCP586,2,0,"4,590",
,,Nombre d'articles :,108,,
Code Géo :,POMMADES ET CREMES,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8112891,ACLIN GEL T/15G,4,5,"3,230",
8116305,ACLOGEL 1.5% GEL T/30G,1,1,"1,800",
8454284,"ACRETIN 0,05% CR T/30G",1,1,"4,200",
3415977,ALGESAL SURACTIVE BAUME T/40G      ,1,0,"2,960",
2278403,ALVIR 5% CR T/5G                   ,8,2,"4,380",
2032145,AMUSTIL CREME T/30G                ,7,2,"2,935",
2264246,AUREOMYCINE 3% VALD DERM /15G,40,4,590,
2016778,BANEOCIN POMMADE T/20G                 ,126,22,"1,820",
3593992,BEPANTHEN 5% POM T/30G,32,3,"3,180",
3192282,BIAFINE EMULSION T/93G             ,17,3,"2,480",
3411169,BRULEX POMMADE TB 30G              ,18,3,"2,800",
1216921,BRUSTAN 5% GEL T/50G,8,2,"2,100",
8378755,CANDID B CR T/15G                  ,2,2,"3,100",
2275095,CANDID CREME T/20G                 ,5,2,"1,980",
2264341,CLOTRI DENK 1% CR T/20G            ,17,3,"1,930",
8428016,CLOTRIMAZOLE BASI CR 50G,2,1,"2,340",
1578131,CLYCIN DUO CREM T/20G,1,1,"2,890",
8414474,CONASEC CREME T/15G,8,2,"1,240",
1935391,CORDY 7.1% GEL DERM T/30G,1,0,"2,500",
3281258,CUTACNYL 10% GEL DERM 40G,5,2,"2,480",
3273112,CUTACNYL 2.5% GEL T40G,1,1,"2,330",
3282565,CUTACNYL 5% GEL DERM 40G,7,2,"2,480",
8114275,DECODERMTRI CR T/25G,40,4,"4,480",
3164245,DECONTRACTYL BAUME T/80G           ,7,2,"2,250",
2026848,DECONTRIN BAUME T/40G              ,3,2,"2,380",
8414468,DERMIA D CREM TB 30G,1,1,"2,480",
2026127,DERMOFIX CR T/20G                  ,2,2,"3,150",
2027457,DERMOSALIC POM TB/30G              ,2,2,"2,095",
2027463,DERMOSONE CREME T/15G              ,4,2,"1,250",
1336901,D-FLEX GEL T/30G,10,3,"1,340",
8182644,DICLOPAL 1% GEL T/50G              ,1,1,"2,340",
1312231,DIMI 1.16 GEL T/30G,107,13,"1,460",
3230924,DIPROSALIC POM T/30G               ,11,2,"2,950",
3230901,DIPROSONE 0.5% CREME T/30G                ,29,2,"3,170",
3230829,"DIPROSONE PDE 0,5% T/30G           ",8,2,"3,170",
8117871,DOLO DENK GEL T/20G,2,2,"2,330",
8150006,DOLOMAX GEL T/30G,3,2,"1,760",
8602371,DOLOTREN GEL TB/30GR               ,3,2,"1,520",
1604121,DOULEREX GEL T/30G,9,2,"1,430",
2279986,DYNAPAR 1%GEL DERMIQ T/30G,42,4,"1,140",
1261171,DYNAPAR QPS 4% SPR F/15ML,7,2,"3,100",
8169589,DYNAPAR QPS 4% SPR F/30ML,14,0,"5,910",
2027581,ECOREX 1% CREME T/30G              ,12,3,"2,800",
8078680,ELICA 0.1 CR T/30G,1,1,"3,910",
8116558,ELICA M CREME TUBE 30G,1,1,"5,210",
1672831,FANIGAN FAST GEL T/30G ,3,2,"1,100",
3222304,FAZOL 2% CREME DERM T/30G          ,3,1,"4,000",
8144968,FONGICIL 1%  CR DERM 30G,15,2,"1,820",
8144974,FONGICIL 1% LT DERM 30ML,1,0,"1,820",
9001484,FUCICORT 2% CR T/15G,12,3,"3,675",
3293184,FUCIDINE 2% CREME T/15G            ,18,1,"2,370",
3041703,FUCIDINE 2% POM T/15G                 ,8,3,"2,370",
8451535,FUCIMED CREME T/15G,1,3,"2,140",
1397121,FUSIBACT 2% CREME T/15G,8,2,"1,970",
8165060,GENCLOBEN CREM T/30G,11,1,"3,690",
2027724,GRISEO PDE 5% T/15 G               ,119,9,"1,050",
8508212,ICLOF GEL T/30G,34,3,940,
9831530,KELO COTE GEL SILICONE 6G,5,0,"11,430",
1298941,KEOZOL 2% CR T/30G,4,2,"1,360",
8508293,KETOCON 2% CR T/15G,73,3,"1,050",
3292492,KETODERM 2% CREME T/15G            ,2,3,"4,110",
1405541,KETOMED 2% CR T/30G,2,1,"3,305",
3335497,"KETUM GEL 2,5% 60G                 ",9,0,"2,480",
3015889,LAMISIL 1& CREME T/15G             ,2,2,"4,010",
8111851,L-MESITRAN GEL T/15G,28,2,"2,480",
8111868,L-MESITRAN GEL T/50G,2,2,"7,090",
3219029,LOCOID POM 30G                     ,2,2,"2,830",
2292053,LOFNAC 1%GEL DERM T/30G            ,10,2,"1,210",
3338308,LOMEXIN 2& CREME T/15G             ,1,1,"3,280",
8484463,LUCLIP 1% CR T/30G,3,1,"5,510",
3064093,MADECASSOL 1% ONGUENT T/10G        ,2,2,"2,080",
8254734,MICOZAL 2% CR T/15 GR              ,8,2,"1,760",
1353681,MIZOLE 2% CR T/15G,2,1,"1,790",
2479597,MOMRAZONE 0.1 CR T/30,3,1,"3,445",
2267606,MYCODERME 1% CR T/40G,2,1,"1,720",
8404122,MYCOLEX CR 2% T/20G,13,2,"1,165",
1220391,MYCOSTER CREME DERM T/30G          ,11,2,"4,110",
1711631,MYCOTRIX CREM 50G,2,2,"3,000",
1424371,NEBOLITOX CR T/1,2,0,"2,110",
3318665,NIFLUGEL GEL T/60G                 ,12,2,"2,250",
2024482,OLFEN 50G GEL TUBE/1               ,1,0,"2,235",
3077144,OXYPLASTINE PDE DERMQ TB/135G      ,19,0,"2,770",
