GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
2271364,FLUORYL BROSSE DENTS ENF,1,2,"1,710",
2271424,FLUORYL DENTIFRICE T/125ML         ,16,2,"1,990",
8152117,FLUORYL DENTIFRICE T/75ML          ,22,1,"1,370",
8139051,FLUORYL PATE DENT 30ML,8,3,630,
8560715,FOREVER BRIGHT A L'ALOE PATE DENT 130G,9,27,"5,000",
8476707,GUMFORTE DENTIFRICE T/100G,5,2,"1,630",
1648551,GUMFORTE JUN DENT FRAIS 50G,4,2,"1,240",
1614261,LONGRICH PATE D THE BLANC 200G,30,3,"4,400",
1242771,ORAL B EXTRA FRESH DENT T/90G,1,1,970,
8141734,ORAL B EXTRA FRESH GEL T/130G,16,0,"1,440",
6337686,PARODONTAX DENT FRAICH INT 75ML,1,1,"5,230",
8146068,PARODONTAX PATE GING T/75ML        ,1,2,"5,250",
8393878,PIERROT BROSS DENT SENSIBLE/1,9,0,"1,470",
8557133,PIERROT PATE DENT PIWY FRAISE T/75,3,0,"1,275",
8394470,PIERROT PATE DENTIF DENT SENSIBLE T/75,1,2,"1,590",
9000220,SENSODYNE BAIN BOUCHE F/500ML,7,1,"3,380",
4119169,SENSODYNE MULTI PROTEC DENT T/75ML,2,2,"2,290",
9000154,SENSODYNE R&P BLANCHEUR 75ML,8,2,"2,690",
8348903,SENSODYNE SOIN COMPLET 75ML      ,45,2,"1,680",
6301544,SENSODYNE SOIN NETTOY 24H 75ML,4,0,"4,620",
,,Nombre d'articles :,35,,
Code Géo :,MEDICAMENTS ORDINAIRES,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
3352892,ABUFENE 400MG COMP B/30            ,1,0,"3,805",
1523411,ACIBAN SIROP F/200ML,15,3,"1,800",
3431278,ACTICARBINE CPR DRAG BT 42         ,3,1,"1,890",
3348838,AGYRAX 25MG,47,4,"4,620",
8130937,ALMAX 1G SP F/225ML,5,4,"2,070",
8130920,ALMAX FORTE 1.5MG G SUSP BUV SACHET B/30,76,23,"4,440",
8335303,ASCORIL CPR B/20                   ,1,1,"2,150",
3352917,ATEPADENE 30MG GELU B/30           ,3,1,"5,250",
8175673,BABY CARE F/150ML,12,2,"2,150",
2035422,BECIDOUZE CP B/20                  ,2,1,"3,390",
3229708,BEDELIX SACHETS B/30               ,4,2,"4,425",
8394783,BEZINC GEL B/30                    ,11,2,"3,440",
2482734,BEZINC SP FL/200ML,8,1,"3,680",
3273129,CARBOSYLANE GELULE B24  ,1,2,"3,040",
2278573,CAROFIT CPR B/30                   ,1,2,"6,770",
8161228,CITAL LIQ 1.37/5ML S BUV 100ML,1,1,"3,180",
2263956,COLINIL GTTES BUV FL/15ML          ,1,2,"2,070",
1743091,CYCLO 3 FORT GELU PIL/30 AFR,10,0,"4,110",
8179412,DAFLON 1000MG CPR PELL B/30,17,2,"11,320",
3286600,DAFLON 500MG CP B/30,10,2,"5,650",
3028476,DECONTRACTYL 250MG CP B/50         ,29,5,"1,595",
2255224,DIASTOP SP F/60ML                  ,2,1,"1,650",
3030881,DICYNONE 250MG AMP INJ B/4,15,3,"3,450",
3030906,DICYNONE 500 GEL B/20             ,27,2,"4,820",
8156523,DIFRAREL 100 DRAG B/20             ,1,1,"4,395",
3031159,DIFRAREL E DRAG B/24               ,1,2,"3,280",
1523361,DOLOCAP CPR 80MG BT30,1,0,"1,800",
3675193,DONORMYL CP B/10                   ,6,1,"2,590",
3675201,DONORMYL CPR EFFV B/10             ,2,2,"3,140",
2769319,DUPHALAC BUV SAC/15ML B/20,12,3,"2,920",
3523514,DUPHALAC SOL BUV FL/200ML          ,3,3,"1,820",
2298245,EUCARBON CPR B/30                  ,37,4,"3,440",
2027084,FORLAX 10G BUV SACH B/10           ,13,3,"2,360",
3389978,FORLAX 10G BUV SACH B/20           ,3,2,"4,080",
3159333,FRUCTINES 5MG CP B/30              ,20,4,"2,730",
2475522,GAGNERVE P CP B/30,7,2,"10,750",
3042387,GANIDAN COMP B/20                  ,3,0,"1,000",
3825451,GAVISCONELL SUSP BUV MEN SS 12,9,0,"5,440",
8173674,GENACID SUSP BUV F/200ML,22,5,"1,380",
2019156,GESTID COMPRIMES B/20              ,48,7,"1,105",
2291898,GINKOCER 40MG CPR B/30             ,3,2,"4,200",
3304321,GINKOR FORT GELULE B/30            ,4,2,"7,575",
2033274,GLYSS ADULTE SUPPO B/10            ,10,5,"1,160",
2266825,GLYSS BB SUPPO B/10                ,27,3,950,
2282037,GYNOSPAN CPR B/30                  ,1,2,"1,490",
8011718,GYNOSPAN SUPP B/10                 ,11,1,"2,070",
1312791,HEMOREX KIT CREME+ CP B/30,6,2,"3,860",
8342220,HEMOREX SUPPO B/10,1,2,"2,205",
2278716,HEPAFYT GEL B/10                   ,2,2,"2,945",
2273268,HEPATIC GEL B/50                 ,38,1,"4,880",
8170546,HEPATOUL SOL BUV 125ML        ,1,1,"4,980",
4369162,HEPAX SOL BUV F/125ML              ,1,0,"3,790",
9001159,HEPAZYME GELU B/30,6,1,"1,710",
3321733,KALEORID LEO LP 600MG B/30         ,1,2,"1,510",
8352431,KINAFON CP /30,20,1,"1,640",
8405274,KINAFON SUPPO B/10,1,0,"2,135",
8181165,L CARNITINE PLUS CP B/20,2,0,"8,400",
8154582,LAXATOSE SOL BUV 66.5G FL 250ML,1,2,"3,100",
8123386,LORATOL 10MG CPO B/10,5,1,"2,755",
2268741,LORINOL 10MG CPR B/10              ,2,1,"1,720",
8495136,"LOZINE 2,5MG SP F/100ML",6,1,"1,770",
3538220,MAALOX COMP B/40                   ,2,2,"2,730",
3538295,MAALOX SIROP FL/250ML              ,19,2,"2,410",
3545504,MAALOX STICK SACH CITRON B/20,59,5,"3,930",
3065299,MAXILASE SP FL/125ML               ,25,3,"2,550",
2475913,MEGACID CP A CROQUER B/20,1,1,"1,380",
8524228,MEGACID SUSP BUV F/200ML,6,2,"1,670",
2278768,MEGAMYLASE 3000 CPR B/24           ,2,0,"3,745",
3325406,METEOSPASMYL CAPS B/20             ,3,2,"3,280",
3066933,METEOXANE GEL B/60                 ,12,2,"3,040",
3406518,MUCOMYST 200MG SACH B/18            ,7,2,"2,600",
3276576,NEOCODION DRAG B/20                ,6,1,"1,695",
9001805,NEUROBION DRAGEES B/20             ,4,2,"3,030",
8595659,NEUTROSEC S ORAL FL/200ML,3,1,"4,550",
8169856,NO SPA 40MG CPR B/20               ,2,2,"1,790",
4031026,NO SPA 40MG INJ 2ML B/25           ,3,1,"6,750",
2039093,NO SPA 80MG CP B/20,5,1,"3,270",
3130737,NORMACOL LAVEMENT ADULTE 130ML            ,1,1,"1,670",
1321661,NUCLEO CMP FORTE GELU B/30,24,1,"6,390",
1353201,NUGEL O SUSP F/200ML,3,1,"3,090",
1602831,OCUGUARD GEL B/20,9,1,"6,890",
3320521,PEPSANE GEL SACHET 10G B/30        ,9,2,"5,300",
1263531,PEPSOL GELU B/30,36,3,"4,980",
8181231,PEPTEX 250MG/250MG/50MG SUSP BUV F/200ML,2,2,"2,070",
3082286,"PHENERGAN 0,025G COMP B/20         ",2,0,990,
8170888,PHLORO-G 80MG CP ORO B/10,2,0,"2,100",
2262589,PINKOO GRIPPE WATER FL/120ML       ,25,2,"2,030",
3422730,POLARAMINE 2MG COMP B/20           ,9,0,"1,375",
7273401,PRIMALAN 10MG COMP SEC B/14        ,24,2,"4,860",
7273381,PRIMALAN 5MG CP SECAB BT/14        ,22,3,"3,040",
7273451,PRIMALAN SP FL/60ML                ,61,4,"1,900",
2027150,PRINCI B FORT COMP B/30            ,15,3,"5,470",
2276930,PRONERV CPR BT/20                  ,19,3,"3,580",
8103716,PULMODEXANE 30MG CRE CP B/12,1,1,"1,760",
8172054,QUINTANA 10MG CP B/14,14,2,"4,000",
1294171,QUINTANA 2.5MG S BUV FL/60ML,2,0,"1,790",
8172060,QUINTANA 5MG CP B/14,3,2,"2,480",
2274871,RELCER CPR A CROQ B/20             ,2,1,"2,070",
2274919,RELCER SUSP FL/180ML               ,4,0,"2,070",
8595487,RENERVE P GEL B/30,32,1,"9,650",
8408628,RENERVE PLUS GEL B/30,12,2,"8,200",
3247770,RENNIE TABL B/48                   ,1,0,"2,410",
3091374,RIBATRAN COMP B/20                 ,15,3,"3,970",
1246481,ROBOCID GEL SUSP BUV FL/200ML,1,2,"1,260",
3216723,ROCGEL SUSP BUV SACH B/24          ,2,1,"3,800",
8178683,SEDORRHOIDE SUPPO BT8              ,4,2,"2,620",
2009465,SKILAX GTTE FL/15ML                ,36,4,"1,860",
2023904,SMECTA PDRE SACH B/10              ,38,3,"1,520",
3192307,SMECTA SACH B/30                   ,5,2,"4,420",
3098583,SPASFON AMP INJ 4ML B/6            ,65,0,"3,295",
3098608,SPASFON COMP B/30                  ,24,6,"2,470",
3098614,SPASFON SUPPO B/10                 ,151,19,"2,540",
8156629,SPASMEX CP B/10,8,10,740,
8156635,SPASMEX S.INJ B/10,8,5,"4,765",
8156641,SPASMEX SUPPO B/6,75,4,"1,350",
3751126,SPASMOCALM 80MG CP ORO B/20,12,2,"2,865",
8170486,SPASMOSYL 80MG CP B/20,1,2,"2,070",
8170463,SPASMOSYL S.INJ B/6,1,5,"2,360",
8170492,SPASMOSYL SUPPO B/10,13,3,"2,000",
8161317,SPASMOTROY 40MG CP B/20,1,1,"1,530",
8161323,SPASMOTROY 80MG CP B/20,1,1,"2,920",
3301676,SUPRALOX SUSP BUV F/250ML          ,6,0,"3,570",
3299040,TANAKAN B/30 COMP                  ,16,2,"6,080",
3163240,TANAKAN GTTE BUV FL/30ML           ,3,2,"6,080",
3560022,TANGANIL 500MG CPR B/30            ,31,3,"4,230",
3521113,TIORFAN 10MG PDRE NN SACH B/16     ,1,1,"4,550",
3230077,TITANOREINE SUPPO B/12             ,15,2,"9,055",
8164468,ULTRA LEVURE 250 SACH B/10         ,1,1,"4,050",
3572458,VASTAREL 35MG CPR B/60            ,1,1,"8,860",
2027061,VENOSMIL GELUL B/20                  ,1,1,"4,105",
8152790,VISCID GEL SUSP BUV F/200ML,45,2,"2,650",
1312321,VISCID SUSP BUV SACHET  B/20,52,9,"3,660",
8171592,VITAVISION CP B/30,1,1,"7,545",
1561561,ZENTREK 2.5MG SP F/100ML,1,1,"3,230",
8103283,ZINC 15MG CPR B/30,17,1,"2,765",
1667511,ZINCO-20 SUSP BUV F/100ML,18,3,"3,890",
,,Nombre d'articles :,136,,
Code Géo :,MEDICAMENTS ORL,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
3516715,ACTISOUFRE SOL PULV F/100ML,1,1,"4,960",
2264134,ANGINOVAG AERO/10ML                ,23,4,"2,800",
3005328,ANTIBIO SYNALAR GTTE AUR /10ML     ,6,3,"2,000",
3019225,AURICULARUM PDR+SOLV AURI  B/1,1,1,"5,170",
3152874,BETADINE GARGAR FL/125ML VERT      ,1,2,"1,650",
1300761,BICARBONATE DE SODIUM GILBERT B/250G,11,3,"1,620",
8245617,BICARBONATE DE SODIUM PLD B/250G,46,5,"1,050",
2298593,BLEU METHYLENE 1% 60ML VALDA,1,1,"1,210",
2297234,BUCCOTHYMOL B BCHE F/150ML,3,3,"1,420",
8378790,CANDID COLLUTOIRE FL 15ML          ,25,3,"2,090",
3020049,CERULYSE GTTE AURI FL/10ML         ,5,2,"2,070",
2030181,CETRAXAL OTICO GTTE AUR FL/10ML    ,3,1,"4,850",
2293963,"CETRAXAL+3MG/0,25MG GTTE AURIC 10ML",5,2,"5,530",
3253948,COLLUDOL COLLUT ATOM/30ML          ,3,0,"3,970",
2277473,C-PLUS COLLU BAIN BCHE F/120ML     ,2,1,"2,350",
3473265,DACRYOSERUM COLLYRE UNID 5ML BT/20 ,9,2,"3,580",
4243030,DELABARRE GEL TUBE/ 20G            ,2,1,"3,185",
3512143,ELUDRIL PRO SOL + GOB FL/500ML,1,3,"6,750",
3482382,ELUDRILPRO BAIN BCHE F/200ML,27,3,"3,470",
3355873,FLIXONASE 120 DOSES SUSP NAS       ,21,2,"5,790",
3277972,HEXASPRAY COLLUT F/30G             ,2,1,"3,120",
8173444,HEXIDINE BAIN BOUCHE 160ML,24,3,"1,630",
8173452,HEXIGEL GEL BUCCAL  T/15G,1,0,"1,030",
3132765,HUMEX COLLUT PRESS FL/35ML         ,41,0,"2,525",
3284771,ISOFRA GTTES NASALES FL/15ML       ,2,2,"1,700",
8108458,MARIMER HYPERT SPRAY NASAL F/100ML,9,2,"4,130",
1567261,MARIMER ISO HYG NAS F/100ML ,2,0,"4,130",
1264251,MICAZOLE GEL ORAL T/20G,10,5,"1,450",
1395381 ,MOMEX NASAL SPR 50MCG PULV/140,5,3,"8,640",
8177324,NASO GH 0.05 GTTE F/10ML,10,0,940,
8177330,NASO GH GTTE 0.1% F/10ML,13,5,"1,350",
3430126,NASONEX 50CG/DOSE F/120DOSES       ,2,0,"12,330",
3486687,NASONEX 50UG PULV NAS F/40DOSE     ,10,2,"6,750",
3398635,"OFLOCET SOL AURIC 20UNIDX0,5ML     ",31,0,"5,950",
1478431,OTICAL SOL AURIC F/15ML,12,5,"1,685",
1635981,OTIPAX SOL AURIC GTTE F/15ML       ,22,4,"2,120",
1301511,OTOREX ED GOUTTE AURIC F/10ML,40,3,"1,380",
3182800,"OTRIVINE 0,05% ENF GTTE /10ML      ",18,0,"1,735",
2267492,"OTRIVINE 0,1% AD GTTE F/10ML ",50,5,"1,920",
3192253,PANOTILE GTTE AURIC FL/8ML         ,8,2,"1,790",
1692371,PHYSIODOSE SERUM PHYSIO B/15       ,79,4,"1,800",
1336481,PHYSIODOSE SERUM PHYSIO B/30       ,12,2,"3,080",
3153342,POLYDEXA GTTE AURIC FL/10ML        ,25,3,"2,095",
707937,RAPIDEX 0.05% SPRAY ENF F/10ML,14,0,"1,170",
707920,RAPIDEX 0.10% SPRAY ADU F/10ML,17,2,"1,170",
2273618,RESPIBIEN GTTE NASALE F/15ML       ,106,2,"1,835",
3515822,RHINOCORT 64MCG GTTE NAS 120 DOSES ,10,2,"8,430",
3263711,RHINOFLUIMUCIL GTTE NAS F/10ML     ,2,1,"2,300",
8488314,RINASAN AD 0.1% F/10ML,54,0,"1,060",
8488283,RINASAN ENF 0.05% F/10ML,13,0,"1,060",
8342361,"SEPTYL 0,1%BAIN BCHE F/200ML       ",1,2,"1,890",
8103550,SOLUTAN C SOL BB F/125ML,13,3,"1,320",
7266497,STERIMA HYG ET CONFORT  F/50ML    ,1,0,"2,660",
4647626,STERIMAR BEBE SOL NAS F/50ML       ,18,1,"3,815",
7362628,STERIMAR NEZ ALLERG 50ML                  ,1,0,"3,690",
6407062,STERIMAR NEZ BOUCHE AD SOL F/50ML,3,2,"4,340",
8175526,TESS 0.1% PATE BUCCALE T/5G,2,2,"2,750",
2018381,VIBROCIL GTTE                      ,41,0,"2,100",
1456331,XYLOMEX 0.1*GTTES NASAL 10ML,5,0,"1,380",
,,Nombre d'articles :,59,,
Code Géo :,PETITS MATERIELS,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8161874,ALCOOL 60* F/125ML,6,0,780,
1300121,ALCOOL 60* F/250ML,2,1,"1,440",
1489641,ALCOOL 60°COPACI SPRAY F/250ML,2,5,"1,430",
1489611,ALCOOL 60°SPRAY F/125ML,18,4,800,
8161873,ALCOOL 70* COPACI SPRAY/250ML,2,4,"1,435",
1489612,ALCOOL 70*COPACI SPRAY/125ML,8,3,995,
1300141,ALCOOL 90°COPACI F/1L,4,1,"4,400",
1300131,ALCOOL 90°COPACI F/250ML,1,4,"1,635",
1489631,ALCOOL 90°COPACI SPRAY F/125ML,55,0,880,
1489651,ALCOOL 90°COPACI SPRAY F/250ML,22,2,"1,635",
3389361,"AXALINE-NS SODIUM 9,% IV SOL INJ FL/500ML",38,59,945,
1761821,AXARING-RINGER  IV SOL INJ FL/500ML,55,83,950,
1273091,BANDE CREPE COTON PHD 15CMX4M,1,0,"1,120",
2265470,BANDE CREPE LABELL CELLO 4MX10     ,73,4,910,
8204736,BANDE CREPE LABELL CELLO 4MX7CM    ,35,8,670,
8204759,BANDE CREPE LABELL CELLO 4X15CM    ,27,5,"1,330",
8204794,BANDE CREPE LABELL ETUI 4X5CM    ,2,0,505,
6600706,BANDE VELPEAU CREP 4MX5 BLRU,1,0,845,
6604839,BANDE VELPEAU CREP COTON 4MX10 B/1,3,0,"1,350",
8109512,BANDE VELPEAU CREPE 4MX7CM,5,2,"1,140",
3507372,"BICARBONATE DE SODIUM 1,4 % COOP F/500ML",1,0,"2,345",
6604756,BIPLATRIX BANDE 2MX10CM            ,8,0,"1,050",
6604762,BIPLATRIX BANDE 2MX15CM B/1        ,6,10,"1,410",
5654,CACHE NEZ BLEU B/50,12,8,"5,000",
5654D,CACHE NEZ BLEU B/50  (DETAIL),203,13,100,
9611449,CANNE AD FRELLY 130 GRISE PAIR,2,1,"14,560",
8104041,CATHETER G18 PEN VERT,1,2,570,
8102875,CATHETER G20 PEN ROSE,17,11,480,
8102881,CATHETER G22 PEN BLEU,19,7,480,
8102869,CATHETER G24 PEN JAUNE,46,12,565,
4319371,CEINT LOMB FORTE NOIR H21CM TA SALVA    ,2,0,"55,000",
9706871,CEINT LOMB FORTE NOIR H26CM XXL SALVA,1,0,"43,540",
1558581,CEINT LOMB SALVA FORTE+H26 TA,1,1,"41,945",
8721101,"CHLORURE DE SODIUM 0,9% INJ IV FL/250ML",5,0,690,
3510947,CHLORURE NA 0.9% FRES IV 500ML,15,0,"1,235",
8255768,COLLEC URINE LABELL 2L SACH/1,16,0,715,
2276396,COLLECTEUR D'URINE CPF B/1,8,4,570,
8211950,COMPRESS PURIF LABELL 20X20 P/10   ,36,10,385,
8211966,COMPRESS PURIF LABELL 30X30 P/10  ,14,2,705,
8211972,COMPRESS PURIF LABELL 40X40 P/10   ,192,17,900,
8212032,COMPRESS PURIF LABELL 40X40 P/100  ,25,2,"6,920",
8211989,COMPRESS STER LABELL 20X20 P/10    ,1,0,610,
8211995,COMPRESS STER LABELL 30X30 P/10    ,10,3,865,
8212003,COMPRESS STER LABELL 40X40 P/10    ,58,4,"1,290",
5343665,COMPRESSE STERILE GENMED 40/40 PQ/5,1,1,940,
8212575,COTON HYDRO LABELL 100G          ,21,0,"1,290",
8252793,COTON HYDRO LABELL 25G,64,6,500,
1598981,COTON HYDROPHILE ASF P/500G,1,0,"5,290",
4486850,CUTICELL CLASSIC 10X10CM B/10      ,3,2,"3,570",
8214806,EPICRANIEN 5/10 ORANGE             ,19,5,160,
2254029,EPICRANIEN 6/10 BLEU,59,0,130,
8214835,EPICRANIEN 8/10 VERT               ,29,12,135,
8197054D,FIL NYLON 3/0 B/12  (DETAIL),3,9,"1,000",
2026042,GANT DE REVISION STERILE T/M ,16,10,"4,000",
0489051,GANT EXAM MAXPRO LATEX MED B/100,29,2,"4,000",
489051D,GANT EXAM MAXPRO LATEX MED B/100  (DETAIL),"1,069",85,100,
2271476,GELOFUSINE 4% 500ML                ,18,4,"4,200",
8098346,GENPAR INJ IV 1000MG FL/100ML,14,2,"1,380",
3606714,GLUCOSE 10% BRAUN FL/500ML,9,0,"1,295",
8343136,GLUCOSE 5% BRAUN F/250ML,30,0,"1,080",
3606588,GLUCOSE 5% BRAUN F/500ML,67,0,700,
3831925,GLUCOSE 5% FRES KABI PERF 250ML,10,7,760,
555908,GLUCOSE 5% FRES KABIPAC PERF F/500ML          ,78,0,870,
8277273D,JERSEY TUBUL ECRU 5MX10CM    (DETAIL),1,1,"1,000",
2285567D,LAME BISTOURI DIDA N15 B/100        (DETAIL),31,88,100,
4382412,LEUKOPLAST 10CMX5M PERFORE            ,13,4,"4,535",
4382412D,LEUKOPLAST 10CMX5M PERFORE (DETAIL),36,0,500,
8283262,LEUKOPLAST 5MX18CM PERFORE            ,1,9,"7,335",
2254302D,LEUKOPLAST 5MX18CM PERFORE              (DETAIL),146,0,500,
1646641D,NOVOFINE PLUS AIG 32G 4MM/100  (DETAIL),125,31,200,
2289625,PERFUSEUR LABELL AIG 19G B/1,97,9,370,
8171445,PERFUSEUR Y BALISA/1,2,1,525,
8326014,POCHE URIN BALISA VID/1,4,0,415,
8310355,RINGER LACTATE BRAUN F/500ML,60,0,700,
5585413,RINGER LACTATE CIPHARM 500ML,15,0,880,
8732910,RINGER LACTATE SOL PERF FFL/250ML,5,0,690,
1445051D,SER 2.5ML +AIG 23G/100KM  (DETAIL),23,0,75,
8162535,SERING KITMED 60ML SANS AIG /1,6,0,560,
9996019D,SERINGUE 10CC/100 PEN  (DETAIL),903,91,150,
1445061D,SERINGUE 5CC/100 PEN  (DETAIL),"1,509",37,100,
8276026D,SERINGUE INSU 1ML P/100               (DETAIL),112,0,150,
8334290,SERINGUE PENTA 2.5ML DETAIL,79,94,100,
3831144,"SODIUM CHL 0,9% KABIPAC F/250ML",32,0,620,
2274121,SODIUM CHL 0.9% PHARMIVOIRE F/500ML,40,20,945,
3510948,SODIUM CHL 9% FRESENIUS 250ML,30,62,"1,185",
8179866,"SODIUM CHL CIPHARM 0,9% 250ML ",5,0,700,
8102958,SONDE FOLEY MIX CH10,5,2,"1,975",
8102964,SONDE FOLEY MIXTE CH12             ,4,2,"1,700",
8102970,SONDE FOLEY MIXTE CH14             ,1,1,"1,700",
1445111,SONDE FOLEY MIXTE CH16             ,10,1,"1,700",
1445121,SONDE FOLEY MIXTE CH18             ,14,2,"1,700",
4494965,SONDE FOLEY MIXTE CH8,2,1,"1,700",
5475584,SONDE GASTRIQUE CH10,5,2,940,
1614221,SONDE GASTRIQUE CH12               ,2,3,940,
1445171,SONDE GASTRIQUE CH16,6,4,800,
1614211,SONDE GASTRIQUE CH8,1,5,940,
4704844,"TENSOPLAST 2,5MX8CM             ",2,1,"3,500",
4704850,TENSOPLAST 2.5MX10CM               ,1,1,"4,470",
4704821,TENSOPLAST 2.5MX3CM                ,17,0,"1,820",
4704838,TENSOPLAST 2.5MX6CM                ,7,2,"2,850",
1345001,TEST RAPIDE PALUDISME ,7,7,"1,600",
6264817,THERMOMETRE ELECT CPF B/1         ,6,5,"3,080",
2286437,THERMOMETRE MED MERCU UNITE        ,27,5,"1,475",
8040252,TRANSFUSEUR STERILE S/1            ,3,3,565,
7064960,TULL GRAS LOMA 10X10/10            ,1,0,"2,560",
2285892,VICRYL BOBINE 2/0 JV1206,1,2,"6,960",
2293503,VICRYL PLUS 1 DEC 4 VCP325,1,0,"4,460",
2292604,VICRYL PLUS N1 D4 VCP474            ,1,0,"4,320",
,,Nombre d'articles :,108,,
Code Géo :,POMMADES ET CREMES,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8112891,ACLIN GEL T/15G,4,5,"3,230",
8454284,"ACRETIN 0,05% CR T/30G",1,1,"4,200",
8170368,ACYCLOVIR DENK CREME T/5G          ,6,0,"4,710",
2032145,AMUSTIL CREME T/30G                ,11,2,"2,935",
3254451,ARTHRIFLEX CREM 100G ADRIENG,1,1,"1,660",
2264246,AUREOMYCINE 3% VALD DERM /15G,38,4,590,
8471957,BANEO GH PDE T/20,2,0,"1,515",
2016778,BANEOCIN POMMADE T/20G                 ,89,22,"1,820",
3588778,BEPANTHEN 5% CREME 100G,2,1,"15,940",
3593992,BEPANTHEN 5% POM T/30G,3,3,"3,180",
3192282,BIAFINE EMULSION T/93G             ,10,3,"2,480",
3411169,BRULEX POMMADE TB 30G              ,9,3,"2,800",
1216921,BRUSTAN 5% GEL T/50G,2,2,"2,100",
8378755,CANDID B CR T/15G                  ,4,2,"3,100",
2275095,CANDID CREME T/20G                 ,2,2,"1,980",
3484524,CLIPTOL GEL T/50G                  ,1,2,"2,710",
2290396,CLOMED POMMADE T/30G ,1,0,"2,820",
2264341,CLOTRI DENK 1% CR T/20G            ,16,3,"1,930",
1578131,CLYCIN DUO CREM T/20G,3,1,"2,890",
8414474,CONASEC CREME T/15G,21,2,"1,240",
1548441,CROLINI GEL T/30G,1,1,"1,090",
3281258,CUTACNYL 10% GEL DERM 40G,4,2,"2,480",
3273112,CUTACNYL 2.5% GEL T40G,2,1,"2,330",
8114275,DECODERMTRI CR T/25G,37,4,"4,480",
3164245,DECONTRACTYL BAUME T/80G           ,4,2,"2,250",
2026848,DECONTRIN BAUME T/40G              ,4,2,"2,380",
8414468,DERMIA D CREM TB 30G,1,1,"2,480",
2026127,DERMOFIX CR T/20G                  ,1,2,"3,150",
2027457,DERMOSALIC POM TB/30G              ,6,1,"2,095",
2027463,DERMOSONE CREME T/15G              ,1,2,"1,250",
2027486,DERMOSONE NEO CREME T/15G          ,3,0,"1,280",
1670441,DERMOVAL CREME T/10G               ,2,0,"2,370",
1336901,D-FLEX GEL T/30G,4,3,"1,340",
8182644,DICLOPAL 1% GEL T/50G              ,2,1,"2,340",
1312231,DIMI 1.16 GEL T/30G,55,13,"1,460",
3275826,"DIPROLENE 0,05% PDE TB 15G         ",3,0,"1,820",
3230924,DIPROSALIC POM T/30G               ,7,2,"2,950",
3230901,DIPROSONE 0.5% CREME T/30G                ,13,2,"3,170",
3230829,"DIPROSONE PDE 0,5% T/30G           ",2,2,"3,170",
8123848,DOA VALDA 1% POM POT               ,5,0,"2,070",
1604121,DOULEREX GEL T/30G,5,2,"1,430",
2279986,DYNAPAR 1%GEL DERMIQ T/30G,22,4,"1,140",
1261171,DYNAPAR QPS 4% SPR F/15ML,18,2,"3,100",
8169589,DYNAPAR QPS 4% SPR F/30ML,10,0,"5,910",
2027581,ECOREX 1% CREME T/30G              ,16,3,"2,800",
3222304,FAZOL 2% CREME DERM T/30G          ,2,1,"4,000",
696033,FLEXABENZ GEL T/30G,1,1,"2,065",
8144968,FONGICIL 1%  CR DERM 30G,10,2,"1,820",
9001484,FUCICORT 2% CR T/15G,3,3,"3,675",
3293184,FUCIDINE 2% CREME T/15G            ,8,1,"2,370",
3041703,FUCIDINE 2% POM T/15G                 ,9,3,"2,370",
1397121,FUSIBACT 2% CREME T/15G,2,2,"1,970",
8165060,GENCLOBEN CREM T/30G,5,1,"3,690",
2027724,GRISEO PDE 5% T/15 G               ,59,9,"1,050",
1610831,HC NEX 1% PDE T/15G,1,0,"2,340",
8508212,ICLOF GEL T/30G,11,3,940,
9831547,KELO COTE GEL SILICONE 15G,1,0,"18,560",
1298941,KEOZOL 2% CR T/30G,7,2,"1,360",
8508293,KETOCON 2% CR T/15G,24,3,"1,050",
3292492,KETODERM 2% CREME T/15G            ,6,3,"4,110",
1405541,KETOMED 2% CR T/30G,1,1,"3,305",
3335497,"KETUM GEL 2,5% 60G                 ",11,0,"2,480",
3444476,KETUM GEL TB DOSEUR 120G           ,2,0,"4,440",
3015889,LAMISIL 1& CREME T/15G             ,2,2,"4,010",
8111851,L-MESITRAN GEL T/15G,28,2,"2,480",
8111868,L-MESITRAN GEL T/50G,1,2,"7,090",
1649291,"LOCATOP 0,1% CREME TB 30G          ",17,0,"2,380",
3218969,LOCOID CR 1% T/15G              ,1,0,"3,090",
3219029,LOCOID POM 30G                     ,2,2,"2,830",
2292053,LOFNAC 1%GEL DERM T/30G            ,2,2,"1,210",
8484463,LUCLIP 1% CR T/30G,4,1,"5,510",
3064093,MADECASSOL 1% ONGUENT T/10G        ,3,2,"2,080",
8254734,MICOZAL 2% CR T/15 GR              ,6,2,"1,760",
1353681,MIZOLE 2% CR T/15G,4,1,"1,790",
2479597,MOMRAZONE 0.1 CR T/30,2,1,"3,445",
2267606,MYCODERME 1% CR T/40G,1,1,"1,720",
8404122,MYCOLEX CR 2% T/20G,9,2,"1,165",
1220391,MYCOSTER CREME DERM T/30G          ,13,2,"4,110",
1711631,MYCOTRIX CREM 50G,1,2,"3,000",
3318665,NIFLUGEL GEL T/60G                 ,6,2,"2,250",
3077144,OXYPLASTINE PDE DERMQ TB/135G      ,33,0,"2,770",
