GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
8394783,BEZINC GEL B/30                    ,22,2,"3,440",
1472011,BISADYL 5MG CP B/30,3,0,"1,310",
6003293,CAILLE LAIT BRUN COMP B/30         ,1,0,"1,640",
1194491,CARBOPHOS COMP B/40                ,8,0,"3,558",
3273129,CARBOSYLANE GELULE B24  ,4,2,"3,040",
1118271,CARBOZEN GEL B/60,4,0,"6,400",
2278573,CAROFIT CPR B/30                   ,6,2,"6,770",
8161228,CITAL LIQ 1.37/5ML S BUV 100ML,1,1,"3,180",
8177695,COLICSTOP SP F/100ML,1,0,"1,940",
2263956,COLINIL GTTES BUV FL/15ML          ,2,2,"2,070",
1743091,CYCLO 3 FORT GELU PIL/30 AFR,2,0,"4,110",
8179412,DAFLON 1000MG CPR PELL B/30,21,2,"11,320",
3286600,DAFLON 500MG CP B/30,5,2,"5,650",
3028476,DECONTRACTYL 250MG CP B/50         ,19,5,"1,595",
2255224,DIASTOP SP F/60ML                  ,1,1,"1,650",
3030881,DICYNONE 250MG AMP INJ B/4,14,3,"3,450",
3030906,DICYNONE 500 GEL B/20             ,21,2,"4,820",
8156523,DIFRAREL 100 DRAG B/20             ,3,1,"4,395",
3031159,DIFRAREL E DRAG B/24               ,4,2,"3,280",
3031768,DILATRANE 200 ACT PRL CP B/30      ,4,0,"1,760",
1523361,DOLOCAP CPR 80MG BT30,1,0,"1,800",
3675193,DONORMYL CP B/10                   ,4,1,"2,590",
2769319,DUPHALAC BUV SAC/15ML B/20,12,3,"2,920",
3523514,DUPHALAC SOL BUV FL/200ML          ,2,3,"1,820",
3636709,ENDOTELON 150MG CP B/60,3,0,"15,580",
2298245,EUCARBON CPR B/30                  ,10,4,"3,440",
8635028,FLEX GEL B/30,5,2,"6,360",
3506869,FLUIMUCIL 200MG AD GR SOL BUV SACH B/18,3,1,"2,935",
2027084,FORLAX 10G BUV SACH B/10           ,10,3,"2,360",
3389978,FORLAX 10G BUV SACH B/20           ,8,2,"4,080",
3288622,FORTRANS SCH B/4                   ,1,0,"10,610",
3159333,FRUCTINES 5MG CP B/30              ,19,4,"2,730",
2475522,GAGNERVE P CP B/30,2,2,"10,750",
2289312,GASTROMAG 250MG SP F/200MLL,3,0,"1,260",
3679096,GAVISCON COMP B/20                 ,8,0,"2,120",
3228502,GAVISCON SIROP AD FL/250ML         ,6,2,"3,970",
3309525,GAVISCON SUSP SCHT B/24            ,1,1,"4,961",
8173674,GENACID SUSP BUV F/200ML,21,5,"1,380",
2019156,GESTID COMPRIMES B/20              ,74,7,"1,105",
3304321,GINKOR FORT GELULE B/30            ,3,2,"7,575",
2033274,GLYSS ADULTE SUPPO B/10            ,11,5,"1,160",
2266825,GLYSS BB SUPPO B/10                ,21,3,950,
9990422,GYNOSPAN INJ B/6,5,2,"2,720",
8011718,GYNOSPAN SUPP B/10                 ,93,1,"2,070",
1312791,HEMOREX KIT CREME+ CP B/30,8,2,"3,860",
8342220,HEMOREX SUPPO B/10,1,2,"2,205",
2278716,HEPAFYT GEL B/10                   ,5,2,"2,945",
2273268,HEPATIC GEL B/50                 ,22,1,"4,880",
8170546,HEPATOUL SOL BUV 125ML        ,7,1,"4,980",
9001159,HEPAZYME GELU B/30,15,1,"1,710",
3321733,KALEORID LEO LP 600MG B/30         ,1,2,"1,510",
3953568,LIDENE CPR SECA 15MG BT10,1,1,"2,605",
8123386,LORATOL 10MG CPO B/10,2,1,"2,755",
2268741,LORINOL 10MG CPR B/10              ,2,1,"1,720",
1400451,LOTARIDEX 2.5MG/250ML SP FL/100ML,1,1,"1,860",
8495136,"LOZINE 2,5MG SP F/100ML",3,1,"1,770",
3538220,MAALOX COMP B/40                   ,2,2,"2,730",
3538295,MAALOX SIROP FL/250ML              ,16,2,"2,410",
3545504,MAALOX STICK SACH CITRON B/20,72,5,"3,930",
3065299,MAXILASE SP FL/125ML               ,25,3,"2,550",
2475913,MEGACID CP A CROQUER B/20,3,1,"1,380",
8524228,MEGACID SUSP BUV F/200ML,15,2,"1,670",
3500387,MEGAMYLASE SP FL/125ML             ,1,1,"2,600",
3325406,METEOSPASMYL CAPS B/20             ,14,2,"3,280",
3066933,METEOXANE GEL B/60                 ,18,2,"3,040",
3406518,MUCOMYST 200MG SACH B/18            ,7,2,"2,600",
3276576,NEOCODION DRAG B/20                ,3,1,"1,695",
9001805,NEUROBION DRAGEES B/20             ,6,2,"3,030",
8595659,NEUTROSEC S ORAL FL/200ML,2,1,"4,550",
8169856,NO SPA 40MG CPR B/20               ,10,2,"1,790",
2039093,NO SPA 80MG CP B/20,11,1,"3,270",
3130737,NORMACOL LAVEMENT ADULTE 130ML            ,3,1,"1,670",
1321661,NUCLEO CMP FORTE GELU B/30,30,1,"6,390",
1353191,NUGEL SUSP FL /200ML,1,1,"2,755",
1602831,OCUGUARD GEL B/20,17,1,"6,890",
2292403,OXYBOLDINE CPR EFFV T/24           ,1,1,"2,890",
3320521,PEPSANE GEL SACHET 10G B/30        ,9,2,"5,300",
1263531,PEPSOL GELU B/30,25,3,"4,980",
8181231,PEPTEX 250MG/250MG/50MG SUSP BUV F/200ML,1,2,"2,070",
8102616,PEPTICA GEL BUV F/200ML,1,2,"2,380",
8178022,PERMIXON COMP B/60                 ,1,0,"24,970",
3082286,"PHENERGAN 0,025G COMP B/20         ",7,0,990,
8170888,PHLORO-G 80MG CP ORO B/10,1,0,"2,100",
2262589,PINKOO GRIPPE WATER FL/120ML       ,49,2,"2,030",
3422730,POLARAMINE 2MG COMP B/20           ,14,0,"1,375",
7273401,PRIMALAN 10MG COMP SEC B/14        ,16,2,"4,860",
7273381,PRIMALAN 5MG CP SECAB BT/14        ,18,3,"3,040",
7273451,PRIMALAN SP FL/60ML                ,66,4,"1,900",
2027150,PRINCI B FORT COMP B/30            ,19,3,"5,470",
2276930,PRONERV CPR BT/20                  ,13,3,"3,580",
8156948,PURGALAX CP B/30,2,1,"3,495",
8172054,QUINTANA 10MG CP B/14,39,2,"4,000",
1294171,QUINTANA 2.5MG S BUV FL/60ML,10,0,"1,790",
8172060,QUINTANA 5MG CP B/14,3,2,"2,480",
2274919,RELCER SUSP FL/180ML               ,2,0,"2,070",
8595487,RENERVE P GEL B/30,38,1,"9,650",
8408605,RENERVE PLUS BT GEL B/30,1,1,"12,330",
8408628,RENERVE PLUS GEL B/30,8,2,"8,200",
3247770,RENNIE TABL B/48                   ,2,0,"2,410",
3091374,RIBATRAN COMP B/20                 ,18,3,"3,970",
3216723,ROCGEL SUSP BUV SACH B/24          ,2,1,"3,800",
8178683,SEDORRHOIDE SUPPO BT8              ,4,2,"2,620",
2009465,SKILAX GTTE FL/15ML                ,39,4,"1,860",
2023904,SMECTA PDRE SACH B/10              ,24,3,"1,520",
3192307,SMECTA SACH B/30                   ,9,2,"4,420",
3098583,SPASFON AMP INJ 4ML B/6            ,41,0,"3,295",
3098608,SPASFON COMP B/30                  ,23,6,"2,470",
3186301,SPASFON LYOC 80MG CP SOLUBLE B/10     ,2,5,"2,625",
3098614,SPASFON SUPPO B/10                 ,60,19,"2,540",
8156629,SPASMEX CP B/10,25,10,740,
3751126,SPASMOCALM 80MG CP ORO B/20,15,2,"2,865",
8170463,SPASMOSYL S.INJ B/6,12,5,"2,360",
8170492,SPASMOSYL SUPPO B/10,206,3,"2,000",
8161323,SPASMOTROY 80MG CP B/20,1,1,"2,920",
3299040,TANAKAN B/30 COMP                  ,17,2,"6,080",
3560022,TANGANIL 500MG CPR B/30            ,29,3,"4,230",
3521113,TIORFAN 10MG PDRE NN SACH B/16     ,14,1,"4,550",
3521142,TIORFAN 30MG ENF SACH B/30         ,1,0,"4,550",
3230077,TITANOREINE SUPPO B/12             ,4,2,"9,055",
3328391,ULCAR SUSP BUV SACH B/30           ,1,1,"8,240",
8164468,ULTRA LEVURE 250 SACH B/10         ,2,1,"4,050",
3572458,VASTAREL 35MG CPR B/60            ,3,1,"8,860",
1382501,VASTAREL 80MG GEL LP CP B/30,3,1,"8,860",
3163346,VELITEN COMP B/30                  ,1,0,"4,960",
2027061,VENOSMIL GELUL B/20                  ,2,1,"4,105",
8152790,VISCID GEL SUSP BUV F/200ML,45,2,"2,650",
1312321,VISCID SUSP BUV SACHET  B/20,53,9,"3,660",
8171592,VITAVISION CP B/30,1,1,"7,545",
8103283,ZINC 15MG CPR B/30,3,1,"2,765",
1667511,ZINCO-20 SUSP BUV F/100ML,4,3,"3,890",
,,Nombre d'articles :,141,,
Code Géo :,MEDICAMENTS ORL,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
1560711,A CERUMEN 2ML DOSE B/10            ,1,1,"2,680",
2264134,ANGINOVAG AERO/10ML                ,19,4,"2,800",
3005328,ANTIBIO SYNALAR GTTE AUR /10ML     ,9,3,"2,000",
3019225,AURICULARUM PDR+SOLV AURI  B/1,1,1,"5,170",
3832244,"AVAMYS 27,5MG/PULV.NAS.F/120DOSES  ",3,0,"2,600",
3152874,BETADINE GARGAR FL/125ML VERT      ,3,2,"1,650",
1300761,BICARBONATE DE SODIUM GILBERT B/250G,11,3,"1,620",
8245617,BICARBONATE DE SODIUM PLD B/250G,51,5,"1,050",
8207574,BLEU METHYLENE 2% 60ML VALDA,1,0,"1,310",
2297234,BUCCOTHYMOL B BCHE F/150ML,12,3,"1,420",
8378790,CANDID COLLUTOIRE FL 15ML          ,12,3,"2,090",
3020049,CERULYSE GTTE AURI FL/10ML         ,5,2,"2,070",
2030181,CETRAXAL OTICO GTTE AUR FL/10ML    ,2,1,"4,850",
2293963,"CETRAXAL+3MG/0,25MG GTTE AURIC 10ML",1,2,"5,530",
3253948,COLLUDOL COLLUT ATOM/30ML          ,1,0,"3,970",
3473265,DACRYOSERUM COLLYRE UNID 5ML BT/20 ,9,2,"3,580",
3268068,DAKTARIN GEL BUCCAL T/40G          ,6,0,"4,740",
4243030,DELABARRE GEL TUBE/ 20G            ,1,1,"3,185",
3482382,ELUDRILPRO BAIN BCHE F/200ML,29,3,"3,470",
3355873,FLIXONASE 120 DOSES SUSP NAS       ,10,2,"5,790",
3367037,FLIXOTIDE 50MCG SUSP INH AER 200DOS,1,2,"6,325",
3277972,HEXASPRAY COLLUT F/30G             ,5,1,"3,120",
8173444,HEXIDINE BAIN BOUCHE 160ML,7,3,"1,630",
8173452,HEXIGEL GEL BUCCAL  T/15G,2,0,"1,030",
3132765,HUMEX COLLUT PRESS FL/35ML         ,27,0,"2,525",
3284771,ISOFRA GTTES NASALES FL/15ML       ,4,2,"1,700",
1241981,MARIMER BABY NEZ BOUCHE SPRAY 100ML,1,1,"4,320",
8108458,MARIMER HYPERT SPRAY NASAL F/100ML,1,2,"4,130",
1567261,MARIMER ISO HYG NAS F/100ML ,13,0,"4,130",
1264251,MICAZOLE GEL ORAL T/20G,3,5,"1,450",
1395381 ,MOMEX NASAL SPR 50MCG PULV/140,7,3,"8,640",
8177324,NASO GH 0.05 GTTE F/10ML,7,0,940,
8177330,NASO GH GTTE 0.1% F/10ML,7,5,"1,350",
3430126,NASONEX 50CG/DOSE F/120DOSES       ,4,0,"12,330",
3486687,NASONEX 50UG PULV NAS F/40DOSE     ,6,2,"6,750",
3398635,"OFLOCET SOL AURIC 20UNIDX0,5ML     ",11,0,"5,950",
1478431,OTICAL SOL AURIC F/15ML,9,5,"1,685",
1635981,OTIPAX SOL AURIC GTTE F/15ML       ,30,4,"2,120",
3280520,OTOFA SOL AURIC FL/10ML            ,9,2,"3,130",
1301511,OTOREX ED GOUTTE AURIC F/10ML,40,3,"1,380",
3182800,"OTRIVINE 0,05% ENF GTTE /10ML      ",35,0,"1,735",
2267492,"OTRIVINE 0,1% AD GTTE F/10ML ",36,5,"1,920",
3192253,PANOTILE GTTE AURIC FL/8ML         ,7,2,"1,790",
1692371,PHYSIODOSE SERUM PHYSIO B/15       ,30,4,"1,800",
1336481,PHYSIODOSE SERUM PHYSIO B/30       ,10,2,"3,080",
3153342,POLYDEXA GTTE AURIC FL/10ML        ,16,3,"2,095",
707937,RAPIDEX 0.05% SPRAY ENF F/10ML,5,0,"1,170",
707920,RAPIDEX 0.10% SPRAY ADU F/10ML,7,2,"1,170",
2273618,RESPIBIEN GTTE NASALE F/15ML       ,81,2,"1,835",
3515822,RHINOCORT 64MCG GTTE NAS 120 DOSES ,11,2,"8,430",
3263711,RHINOFLUIMUCIL GTTE NAS F/10ML     ,3,1,"2,300",
8488314,RINASAN AD 0.1% F/10ML,20,0,"1,060",
8488283,RINASAN ENF 0.05% F/10ML,14,0,"1,060",
8103550,SOLUTAN C SOL BB F/125ML,19,3,"1,320",
7266497,STERIMA HYG ET CONFORT  F/50ML    ,7,0,"2,660",
3331300098136,STERIMAR BB STOP PROTECT F/15ML,3,0,"2,877",
4647626,STERIMAR BEBE SOL NAS F/50ML       ,1,1,"3,815",
7362611,STERIMAR CU SOL NAS AERO 50ML      ,6,0,"3,690",
8329610,STERIMAR HYPERTON NN/ENF SOL F/50ML,2,0,"4,550",
6407062,STERIMAR NEZ BOUCHE AD SOL F/50ML,3,2,"4,340",
3331300097771,STERIMAR STOP SOL NEZ ALL F/20ML,2,0,"2,880",
3565843,SYMBICORT TURBUHALER 200 120D,2,1,"18,045",
2018381,VIBROCIL GTTE                      ,7,0,"2,100",
2298400,"XYLO ACINO 0,05% SPRAY ENF FL/10ML",4,0,"1,340",
2298417,"XYLO ACINO 0,1% SPRAY ADUL F/10ML  ",2,0,"1,650",
1456331,XYLOMEX 0.1*GTTES NASAL 10ML,2,0,"1,380",
,,Nombre d'articles :,66,,
Code Géo :,PETITS MATERIELS,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8161874,ALCOOL 60* F/125ML,1,0,780,
1489641,ALCOOL 60°COPACI SPRAY F/250ML,1,5,"1,430",
1489611,ALCOOL 60°SPRAY F/125ML,31,4,800,
1489612,ALCOOL 70*COPACI SPRAY/125ML,7,3,995,
7365644,ALCOOL 90°COOPER F/125ML,2,0,"1,170",
1300111,ALCOOL 90°COPACI F/125ML,1,2,900,
1300141,ALCOOL 90°COPACI F/1L,2,1,"4,400",
1489631,ALCOOL 90°COPACI SPRAY F/125ML,32,0,880,
1489651,ALCOOL 90°COPACI SPRAY F/250ML,19,2,"1,635",
1273081,BANDE CREPE COTON PHD 10CMX4M,4,1,780,
1273091,BANDE CREPE COTON PHD 15CMX4M,2,0,"1,120",
1273111,BANDE CREPE COTON PHD 7CMX4M,1,0,550,
2265470,BANDE CREPE LABELL CELLO 4MX10     ,4,4,910,
8204736,BANDE CREPE LABELL CELLO 4MX7CM    ,25,8,670,
8204759,BANDE CREPE LABELL CELLO 4X15CM    ,28,5,"1,330",
8204720,BANDE CREPE LABELL CELLO 4X5CM     ,25,4,490,
8204819,BANDE CREPE LABELL.ETUI 4M.10,2,7,865,
8109512,BANDE VELPEAU CREPE 4MX7CM,5,2,"1,140",
3507372,"BICARBONATE DE SODIUM 1,4 % COOP F/500ML",1,0,"2,345",
8102875,CATHETER G20 PEN ROSE,11,11,480,
8102881,CATHETER G22 PEN BLEU,35,7,480,
8102869,CATHETER G24 PEN JAUNE,25,12,565,
4319371,CEINT LOMB FORTE NOIR H21CM TA SALVA    ,1,0,"55,000",
8255768,COLLEC URINE LABELL 2L SACH/1,14,0,715,
2276396,COLLECTEUR D'URINE CPF B/1,6,4,570,
6164213,"COLLIER CERVICAL SALVA C1 H7,5CM ",1,1,"6,170",
4319632,COLLIER CERVICAL SALVA C1 H9.5CM,1,0,"6,250",
1463641,"COLLIER CERVICAL SALVA C2 H9,5CM",1,2,"8,300",
8211950,COMPRESS PURIF LABELL 20X20 P/10   ,14,10,385,
8256673,COMPRESS PURIF LABELL 20X20 P/100  ,1,1,"2,050",
8211966,COMPRESS PURIF LABELL 30X30 P/10  ,18,2,705,
8211972,COMPRESS PURIF LABELL 40X40 P/10   ,65,17,900,
8212032,COMPRESS PURIF LABELL 40X40 P/100  ,12,2,"6,920",
8211995,COMPRESS STER LABELL 30X30 P/10    ,4,3,865,
8212003,COMPRESS STER LABELL 40X40 P/10    ,45,4,"1,290",
1598971,COTON HYDRO ASF P/100G,3,0,"1,000",
8212575,COTON HYDRO LABELL 100G          ,22,0,"1,290",
8252793,COTON HYDRO LABELL 25G,31,6,500,
4027390,COTON HYDRO LABELL 50G           ,8,0,730,
4486850,CUTICELL CLASSIC 10X10CM B/10      ,3,2,"3,570",
8214806,EPICRANIEN 5/10 ORANGE             ,50,5,160,
2254029,EPICRANIEN 6/10 BLEU,12,0,130,
2252792,EPICRANIEN 7/10 NOIR               ,5,5,130,
8214835,EPICRANIEN 8/10 VERT               ,31,12,135,
2026042,GANT DE REVISION STERILE T/M ,12,10,"4,000",
994402517D,GANT EXAM LATEX SUPERGUARD L B/100   (DETAIL),361,0,100,
994402517,GANT EXAM LATEX SUPERGUARD M B/100 ,5,0,"6,200",
0489051,GANT EXAM MAXPRO LATEX MED B/100,26,2,"4,000",
489051D,GANT EXAM MAXPRO LATEX MED B/100  (DETAIL),411,85,100,
2271476,GELOFUSINE 4% 500ML                ,7,4,"4,200",
8098346,GENPAR INJ IV 1000MG FL/100ML,40,2,"1,380",
5558623,GLUCOSE 10% KABIPAC 500ML,10,0,"1,270",
2274026,GLUCOSE 10% PHARMIV F/500ML        ,1,0,"1,040",
8343136,GLUCOSE 5% BRAUN F/250ML,3,0,"1,080",
3606588,GLUCOSE 5% BRAUN F/500ML,39,0,700,
2274049,GLUCOSE 5% PHARMIV F/500ML        ,10,0,950,
2274032,GLUCOSE 5% PHARMIV FLP/250ML,1,0,810,
8277273,JERSEY TUBUL ECRU 5MX10CM  ,1,0,"3,630",
2285567D,LAME BISTOURI DIDA N15 B/100        (DETAIL),16,88,100,
4382412,LEUKOPLAST 10CMX5M PERFORE            ,3,4,"4,535",
4382412D,LEUKOPLAST 10CMX5M PERFORE (DETAIL),85,0,500,
2254302D,LEUKOPLAST 5MX18CM PERFORE              (DETAIL),35,0,500,
900001,MASQUE CHIRURGICAL DETAIL,14,0,200,
1624691,MASQUE PROTECT 3P NOIR B/50,2,0,"3,360",
1624691D,MASQUE PROTECT 3P NOIR B/50  (DETAIL),78,0,100,
8433141,"METRONIDAZOLE 0,5 FL /100ML CIPHARM",4,0,900,
1221211,METRONIDAZOLE CIPH 0.5 100ML,1,0,900,
1646641D,NOVOFINE PLUS AIG 32G 4MM/100  (DETAIL),151,31,200,
2289625,PERFUSEUR LABELL AIG 19G B/1,136,9,370,
8171445,PERFUSEUR Y BALISA/1,12,1,525,
8310355,RINGER LACTATE BRAUN F/500ML,127,0,700,
8321270,RINGER LACTATE PHARM F/500ML,21,0,950,
1013811,RINGER LACTER LACTATE POCHE 500ML,11,0,950,
1445051D,SER 2.5ML +AIG 23G/100KM  (DETAIL),97,0,75,
8162535,SERING KITMED 60ML SANS AIG /1,5,0,560,
9996019D,SERINGUE 10CC/100 PEN  (DETAIL),543,91,150,
1445061D,SERINGUE 5CC/100 PEN  (DETAIL),"1,698",27,100,
8162529,SERINGUE 60ML 3P CATHETER BOUT CON AVEC AIGUILLE,5,2,480,
8276026D,SERINGUE INSU 1ML P/100               (DETAIL),184,0,150,
8334290,SERINGUE PENTA 2.5ML DETAIL,6,94,100,
2272837,"SODIUM CHL 0,9 PHARMIVOIR 250ML",6,0,830,
3604916,SODIUM CHL OPC9 500ML BBR,116,0,791,
8102958,SONDE FOLEY MIX CH10,1,2,"1,975",
1445111,SONDE FOLEY MIXTE CH16             ,6,1,"1,700",
1445121,SONDE FOLEY MIXTE CH18             ,14,2,"1,700",
1445131,SONDE FOLEY MIXTE CH20             ,3,1,"1,700",
1614221,SONDE GASTRIQUE CH12               ,1,3,940,
1614231,SONDE GASTRIQUE CH14,1,3,940,
1445171,SONDE GASTRIQUE CH16,2,4,800,
1614211,SONDE GASTRIQUE CH8,2,5,940,
8291178D,SPARADRAP LABELL PERF 5MX18CM  (DETAIL),13,0,500,
4704821,TENSOPLAST 2.5MX3CM                ,4,0,"1,820",
4704838,TENSOPLAST 2.5MX6CM                ,5,2,"2,850",
1345001,TEST RAPIDE PALUDISME ,17,7,"1,600",
6264817,THERMOMETRE ELECT CPF B/1         ,7,5,"3,080",
4563042,THUASNE CEINT LOMBACROSS ACT 21CM N T3,1,0,"39,740",
7910722,THUASNE CEINT LOMBACROSS ACT 26CM N T3,1,0,"42,250",
8040252,TRANSFUSEUR STERILE S/1            ,4,3,565,
2285863,VICRYL BOBINE 1 JV 1207,1,0,"6,720",
2285886,VICRYL BOBINE 1 JV 1208,1,0,"6,720",
2285892,VICRYL BOBINE 2/0 JV1206,1,2,"6,960",
8123475,VICRYL PLUS 2/0 DEC3/8 VCP586,1,0,"4,590",
2293526,VICRYL PLUS 3/0 D2 VCP311          ,2,0,"4,560",
,,Nombre d'articles :,103,,
Code Géo :,POMMADES ET CREMES,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
3000147,A313 POMMADE T/50G,1,0,"3,860",
8112891,ACLIN GEL T/15G,2,5,"3,230",
8170368,ACYCLOVIR DENK CREME T/5G          ,2,0,"4,710",
3415977,ALGESAL SURACTIVE BAUME T/40G      ,1,0,"2,960",
2278403,ALVIR 5% CR T/5G                   ,4,2,"4,380",
2032145,AMUSTIL CREME T/30G                ,1,2,"2,935",
2038716,AUREOMYCINE 3% CR SPE G/15 AFR,3,0,"1,240",
2264246,AUREOMYCINE 3% VALD DERM /15G,30,4,590,
2016778,BANEOCIN POMMADE T/20G                 ,84,22,"1,820",
3593992,BEPANTHEN 5% POM T/30G,3,3,"3,180",
3198801,BETADINE GEL DERM 10% T/30G            ,1,1,"8,600",
3411169,BRULEX POMMADE TB 30G              ,7,3,"2,800",
1216921,BRUSTAN 5% GEL T/50G,10,2,"2,100",
8378755,CANDID B CR T/15G                  ,6,2,"3,100",
2275095,CANDID CREME T/20G                 ,8,2,"1,980",
3484524,CLIPTOL GEL T/50G                  ,1,2,"2,710",
2264341,CLOTRI DENK 1% CR T/20G            ,13,3,"1,930",
1578131,CLYCIN DUO CREM T/20G,1,1,"2,890",
8414474,CONASEC CREME T/15G,19,2,"1,240",
3281258,CUTACNYL 10% GEL DERM 40G,4,2,"2,480",
3273112,CUTACNYL 2.5% GEL T40G,3,1,"2,330",
8114275,DECODERMTRI CR T/25G,28,4,"4,480",
3164245,DECONTRACTYL BAUME T/80G           ,3,2,"2,250",
8414468,DERMIA D CREM TB 30G,1,1,"2,480",
8414439,DERMIA SALICIA CREM TB 30G,3,0,"2,110",
2027457,DERMOSALIC POM TB/30G              ,3,1,"2,095",
2027463,DERMOSONE CREME T/15G              ,3,2,"1,250",
2027486,DERMOSONE NEO CREME T/15G          ,1,0,"1,280",
2027492,DERMOSONE NEO POM TB/15G           ,1,0,"1,250",
1670441,DERMOVAL CREME T/10G               ,3,0,"2,370",
3261304,DERMOVAL GEL 0.005% T/20ML         ,1,0,"3,030",
1336901,D-FLEX GEL T/30G,4,3,"1,340",
8182644,DICLOPAL 1% GEL T/50G              ,1,1,"2,340",
1312231,DIMI 1.16 GEL T/30G,54,13,"1,460",
3275826,"DIPROLENE 0,05% PDE TB 15G         ",8,0,"1,820",
3230924,DIPROSALIC POM T/30G               ,8,2,"2,950",
3230901,DIPROSONE 0.5% CREME T/30G                ,24,2,"3,170",
8123848,DOA VALDA 1% POM POT               ,3,0,"2,070",
8117871,DOLO DENK GEL T/20G,1,2,"2,330",
1604121,DOULEREX GEL T/30G,30,2,"1,430",
2279986,DYNAPAR 1%GEL DERMIQ T/30G,15,4,"1,140",
1261171,DYNAPAR QPS 4% SPR F/15ML,5,2,"3,100",
8169589,DYNAPAR QPS 4% SPR F/30ML,2,0,"5,910",
2027581,ECOREX 1% CREME T/30G              ,10,3,"2,800",
2027606,ECOREX LAIT DERMD FL/30ML          ,3,1,"2,795",
3176277,EFFEDERM CREME T/30G               ,4,0,"3,030",
3222304,FAZOL 2% CREME DERM T/30G          ,1,1,"4,000",
696033,FLEXABENZ GEL T/30G,2,1,"2,065",
8144968,FONGICIL 1%  CR DERM 30G,3,2,"1,820",
9001484,FUCICORT 2% CR T/15G,3,3,"3,675",
3293184,FUCIDINE 2% CREME T/15G            ,13,1,"2,370",
3041703,FUCIDINE 2% POM T/15G                 ,7,3,"2,370",
2027724,GRISEO PDE 5% T/15 G               ,57,9,"1,050",
2285946,GRISEO SALICYLEE PD DERM T15G      ,1,0,"1,160",
8179665,HALIBUT POMMADE T/100G,1,1,"2,755",
8508212,ICLOF GEL T/30G,14,3,940,
1298941,KEOZOL 2% CR T/30G,3,2,"1,360",
8508293,KETOCON 2% CR T/15G,27,3,"1,050",
3292492,KETODERM 2% CREME T/15G            ,4,3,"4,110",
3335497,"KETUM GEL 2,5% 60G                 ",5,0,"2,480",
3444476,KETUM GEL TB DOSEUR 120G           ,1,0,"4,440",
3015889,LAMISIL 1& CREME T/15G             ,3,2,"4,010",
8111851,L-MESITRAN GEL T/15G,7,2,"2,480",
8111868,L-MESITRAN GEL T/50G,2,2,"7,090",
3192796,LOCAPRED CREME DERMIQUE T/15G      ,5,0,"1,920",
1649291,"LOCATOP 0,1% CREME TB 30G          ",3,0,"2,380",
3218969,LOCOID CR 1% T/15G              ,2,0,"3,090",
3219029,LOCOID POM 30G                     ,1,2,"2,830",
2292053,LOFNAC 1%GEL DERM T/30G            ,51,2,"1,210",
8484463,LUCLIP 1% CR T/30G,3,1,"5,510",
3064093,MADECASSOL 1% ONGUENT T/10G        ,1,2,"2,080",
8254734,MICOZAL 2% CR T/15 GR              ,1,2,"1,760",
2479597,MOMRAZONE 0.1 CR T/30,5,1,"3,445",
8404122,MYCOLEX CR 2% T/20G,2,2,"1,165",
1220391,MYCOSTER CREME DERM T/30G          ,6,2,"4,110",
3318665,NIFLUGEL GEL T/60G                 ,6,2,"2,250",
8001364,NIZODERM 2% CR T15                 ,3,0,"1,620",
2024482,OLFEN 50G GEL TUBE/1               ,1,0,"2,235",
3077144,OXYPLASTINE PDE DERMQ TB/135G      ,31,0,"2,770",
8108547,PEVAGINE CREME DERM 1% T/30G,2,1,"2,200",
3185224,PEVARYL 1% CREME DERM T/30G        ,1,0,"5,060",
3082263,PHENERGAN 2% CREME T/30G           ,1,1,"2,070",
2263732,PHYTORAL 2% PDE T/15G              ,17,1,"3,070",
1471931,POLYDERM CR T/20G,3,0,"3,440",
2263755,POSITON CR T/30G                   ,10,2,"3,035",
2263761,POSITON POMMADE T/30G              ,4,3,"3,060",
3131412,PROGESTOGEL GEL T/80G              ,5,0,"3,090",
2267813,PRUREX CR DERMIQ T/40G             ,38,1,"1,520",
1300881,RAPIDOL GEL T/30G,9,3,"1,320",
2297636,SILVEREX CREME T/25G,2,3,"1,500",
1312341,SKINET CREME T/50G,9,1,"2,410",
8370328,SUPIROCIN PDE T/5G                 ,4,1,"1,500",
8171675,TERBIGEN GH CR T/15G,2,0,"1,860",
3237240,TITANOREINE CREM T/20G             ,7,0,"5,720",
3158575,"TRIDESONIT CR DERM 0,05% T30G      ",5,3,"1,790",
3437275,VASELINE STER COOPER T/20G,7,1,"1,280",
4138474,VEGEBOM BAUME SECOURS T/100G               ,1,0,"4,690",
4138511,VEGEBOM BAUME SECOURS T/45G,4,4,"2,520",
8136673,"VEGEBOM BAUME T/7,5G               ",4,2,805,
2295838,VOLINI GEL T/30G                   ,22,3,"1,500",
3723041,VOLTARENE EMULGEL T/50G            ,15,2,"2,250",
8111584,VOVGEL GEL T/30G,8,1,"1,720",
,,Nombre d'articles :,102,,
Code Géo :,PRESERVATIFS ET LUB,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
2295034,GEL LUBRIFIANT INTIMY 70ML,12,0,"3,250",
1345621,KAMAX GEL INTIME T/82G ,1,0,"2,960",
